row,column,node,zone,Rech,Conc,Depth
75,121,0,1,0.000247,0.1,0
75,122,0,1,0.000247,0.1,0
75,123,0,1,0.000247,0.1,0
75,124,0,1,0.000247,0.1,0
75,125,0,1,0.000247,0.1,0
75,126,0,1,0.000247,0.1,0
75,127,0,1,0.000247,0.1,0
75,128,0,1,0.000247,0.1,0
75,129,0,1,0.000247,0.1,0
75,130,0,1,0.000247,0.1,0
79,114,0,1,0.000247,0.1,0
79,115,0,1,0.000247,0.1,0
79,116,0,1,0.000247,0.1,0
79,117,0,1,0.000247,0.1,0
79,118,0,1,0.000247,0.1,0
79,119,0,1,0.000247,0.1,0
80,103,0,1,0.000247,0.1,0
80,104,0,1,0.000247,0.1,0
80,105,0,1,0.000247,0.1,0
80,106,0,1,0.000247,0.1,0
80,107,0,1,0.000247,0.1,0
80,108,0,1,0.000247,0.1,0
80,109,0,1,0.000247,0.1,0
80,110,0,1,0.000247,0.1,0
80,111,0,1,0.000247,0.1,0
80,112,0,1,0.000247,0.1,0
80,113,0,1,0.000247,0.1,0
80,114,0,1,0.000247,0.1,0
80,115,0,1,0.000247,0.1,0
80,116,0,1,0.000247,0.1,0
80,117,0,1,0.000247,0.1,0
80,118,0,1,0.000247,0.1,0
80,119,0,1,0.000247,0.1,0
80,120,0,1,0.000247,0.1,0
80,121,0,1,0.000247,0.1,0
80,122,0,1,0.000247,0.1,0
80,123,0,1,0.000247,0.1,0
80,124,0,1,0.000247,0.1,0
80,125,0,1,0.000247,0.1,0
81,103,0,1,0.000247,0.1,0
81,104,0,1,0.000247,0.1,0
81,105,0,1,0.000247,0.1,0
81,106,0,1,0.000247,0.1,0
81,107,0,1,0.000247,0.1,0
81,108,0,1,0.000247,0.1,0
81,109,0,1,0.000247,0.1,0
81,110,0,1,0.000247,0.1,0
81,111,0,1,0.000247,0.1,0
81,112,0,1,0.000247,0.1,0
81,113,0,1,0.000247,0.1,0
81,114,0,1,0.000247,0.1,0
81,115,0,1,0.000247,0.1,0
81,116,0,1,0.000247,0.1,0
81,117,0,1,0.000247,0.1,0
81,118,0,1,0.000247,0.1,0
81,119,0,1,0.000247,0.1,0
81,120,0,1,0.000247,0.1,0
81,121,0,1,0.000247,0.1,0
81,122,0,1,0.000247,0.1,0
81,123,0,1,0.000247,0.1,0
81,124,0,1,0.000247,0.1,0
81,125,0,1,0.000247,0.1,0
82,102,0,1,0.000247,0.1,0
82,103,0,1,0.000247,0.1,0
82,104,0,1,0.000247,0.1,0
82,105,0,1,0.000247,0.1,0
82,106,0,1,0.000247,0.1,0
82,107,0,1,0.000247,0.1,0
82,108,0,1,0.000247,0.1,0
82,109,0,1,0.000247,0.1,0
82,110,0,1,0.000247,0.1,0
82,111,0,1,0.000247,0.1,0
82,112,0,1,0.000247,0.1,0
82,113,0,1,0.000247,0.1,0
82,114,0,1,0.000247,0.1,0
82,115,0,1,0.000247,0.1,0
82,116,0,1,0.000247,0.1,0
82,117,0,1,0.000247,0.1,0
82,118,0,1,0.000247,0.1,0
82,119,0,1,0.000247,0.1,0
82,120,0,1,0.000247,0.1,0
82,121,0,1,0.000247,0.1,0
82,122,0,1,0.000247,0.1,0
82,123,0,1,0.000247,0.1,0
82,124,0,1,0.000247,0.1,0
82,125,0,1,0.000247,0.1,0
83,102,0,1,0.000247,0.1,0
83,103,0,1,0.000247,0.1,0
83,104,0,1,0.000247,0.1,0
83,105,0,1,0.000247,0.1,0
83,106,0,1,0.000247,0.1,0
83,107,0,1,0.000247,0.1,0
83,108,0,1,0.000247,0.1,0
83,109,0,1,0.000247,0.1,0
83,110,0,1,0.000247,0.1,0
83,111,0,1,0.000247,0.1,0
83,112,0,1,0.000247,0.1,0
83,113,0,1,0.000247,0.1,0
83,114,0,1,0.000247,0.1,0
83,115,0,1,0.000247,0.1,0
83,116,0,1,0.000247,0.1,0
83,117,0,1,0.000247,0.1,0
83,118,0,1,0.000247,0.1,0
83,119,0,1,0.000247,0.1,0
83,120,0,1,0.000247,0.1,0
83,121,0,1,0.000247,0.1,0
83,122,0,1,0.000247,0.1,0
83,123,0,1,0.000247,0.1,0
83,124,0,1,0.000247,0.1,0
84,102,0,1,0.000247,0.1,0
84,103,0,1,0.000247,0.1,0
84,104,0,1,0.000247,0.1,0
84,105,0,1,0.000247,0.1,0
84,106,0,1,0.000247,0.1,0
84,107,0,1,0.000247,0.1,0
84,108,0,1,0.000247,0.1,0
84,109,0,1,0.000247,0.1,0
84,110,0,1,0.000247,0.1,0
84,111,0,1,0.000247,0.1,0
84,112,0,1,0.000247,0.1,0
84,113,0,1,0.000247,0.1,0
84,114,0,1,0.000247,0.1,0
84,115,0,1,0.000247,0.1,0
84,116,0,1,0.000247,0.1,0
84,117,0,1,0.000247,0.1,0
84,118,0,1,0.000247,0.1,0
84,119,0,1,0.000247,0.1,0
84,120,0,1,0.000247,0.1,0
84,121,0,1,0.000247,0.1,0
84,122,0,1,0.000247,0.1,0
84,123,0,1,0.000247,0.1,0
84,124,0,1,0.000247,0.1,0
85,101,0,1,0.000247,0.1,0
85,102,0,1,0.000247,0.1,0
85,103,0,1,0.000247,0.1,0
85,104,0,1,0.000247,0.1,0
85,105,0,1,0.000247,0.1,0
85,106,0,1,0.000247,0.1,0
85,107,0,1,0.000247,0.1,0
85,108,0,1,0.000247,0.1,0
85,109,0,1,0.000247,0.1,0
85,110,0,1,0.000247,0.1,0
85,111,0,1,0.000247,0.1,0
85,112,0,1,0.000247,0.1,0
85,113,0,1,0.000247,0.1,0
85,114,0,1,0.000247,0.1,0
85,115,0,1,0.000247,0.1,0
85,116,0,1,0.000247,0.1,0
85,117,0,1,0.000247,0.1,0
85,118,0,1,0.000247,0.1,0
85,119,0,1,0.000247,0.1,0
85,120,0,1,0.000247,0.1,0
85,121,0,1,0.000247,0.1,0
85,122,0,1,0.000247,0.1,0
85,123,0,1,0.000247,0.1,0
85,124,0,1,0.000247,0.1,0
86,101,0,1,0.000247,0.1,0
86,102,0,1,0.000247,0.1,0
86,103,0,1,0.000247,0.1,0
86,104,0,1,0.000247,0.1,0
86,105,0,1,0.000247,0.1,0
86,106,0,1,0.000247,0.1,0
86,107,0,1,0.000247,0.1,0
86,108,0,1,0.000247,0.1,0
86,109,0,1,0.000247,0.1,0
86,110,0,1,0.000247,0.1,0
86,111,0,1,0.000247,0.1,0
86,112,0,1,0.000247,0.1,0
86,113,0,1,0.000247,0.1,0
86,114,0,1,0.000247,0.1,0
86,115,0,1,0.000247,0.1,0
86,116,0,1,0.000247,0.1,0
86,117,0,1,0.000247,0.1,0
86,118,0,1,0.000247,0.1,0
86,119,0,1,0.000247,0.1,0
86,120,0,1,0.000247,0.1,0
86,121,0,1,0.000247,0.1,0
86,122,0,1,0.000247,0.1,0
86,123,0,1,0.000247,0.1,0
87,100,0,1,0.000247,0.1,0
87,101,0,1,0.000247,0.1,0
87,102,0,1,0.000247,0.1,0
87,103,0,1,0.000247,0.1,0
87,104,0,1,0.000247,0.1,0
87,105,0,1,0.000247,0.1,0
87,106,0,1,0.000247,0.1,0
87,107,0,1,0.000247,0.1,0
87,108,0,1,0.000247,0.1,0
87,109,0,1,0.000247,0.1,0
87,110,0,1,0.000247,0.1,0
87,111,0,1,0.000247,0.1,0
87,112,0,1,0.000247,0.1,0
87,113,0,1,0.000247,0.1,0
87,114,0,1,0.000247,0.1,0
87,115,0,1,0.000247,0.1,0
87,116,0,1,0.000247,0.1,0
87,117,0,1,0.000247,0.1,0
87,118,0,1,0.000247,0.1,0
87,119,0,1,0.000247,0.1,0
87,120,0,1,0.000247,0.1,0
87,121,0,1,0.000247,0.1,0
87,122,0,1,0.000247,0.1,0
87,123,0,1,0.000247,0.1,0
88,100,0,1,0.000247,0.1,0
88,101,0,1,0.000247,0.1,0
88,102,0,1,0.000247,0.1,0
88,103,0,1,0.000247,0.1,0
88,104,0,1,0.000247,0.1,0
88,105,0,1,0.000247,0.1,0
88,106,0,1,0.000247,0.1,0
88,107,0,1,0.000247,0.1,0
88,108,0,1,0.000247,0.1,0
88,109,0,1,0.000247,0.1,0
88,110,0,1,0.000247,0.1,0
88,111,0,1,0.000247,0.1,0
88,112,0,1,0.000247,0.1,0
88,113,0,1,0.000247,0.1,0
88,114,0,1,0.000247,0.1,0
88,115,0,1,0.000247,0.1,0
88,116,0,1,0.000247,0.1,0
88,117,0,1,0.000247,0.1,0
88,118,0,1,0.000247,0.1,0
88,119,0,1,0.000247,0.1,0
88,120,0,1,0.000247,0.1,0
88,121,0,1,0.000247,0.1,0
88,122,0,1,0.000247,0.1,0
89,96,0,1,0.000247,0.1,0
89,97,0,1,0.000247,0.1,0
89,103,0,1,0.000247,0.1,0
89,104,0,1,0.000247,0.1,0
89,105,0,1,0.000247,0.1,0
89,106,0,1,0.000247,0.1,0
89,107,0,1,0.000247,0.1,0
89,108,0,1,0.000247,0.1,0
89,109,0,1,0.000247,0.1,0
89,110,0,1,0.000247,0.1,0
89,111,0,1,0.000247,0.1,0
89,112,0,1,0.000247,0.1,0
89,113,0,1,0.000247,0.1,0
89,114,0,1,0.000247,0.1,0
89,115,0,1,0.000247,0.1,0
89,116,0,1,0.000247,0.1,0
89,117,0,1,0.000247,0.1,0
89,118,0,1,0.000247,0.1,0
89,119,0,1,0.000247,0.1,0
89,120,0,1,0.000247,0.1,0
89,121,0,1,0.000247,0.1,0
89,122,0,1,0.000247,0.1,0
90,95,0,1,0.000247,0.1,0
90,96,0,1,0.000247,0.1,0
90,97,0,1,0.000247,0.1,0
90,98,0,1,0.000247,0.1,0
90,99,0,1,0.000247,0.1,0
90,105,0,1,0.000247,0.1,0
90,106,0,1,0.000247,0.1,0
90,107,0,1,0.000247,0.1,0
90,108,0,1,0.000247,0.1,0
90,109,0,1,0.000247,0.1,0
90,110,0,1,0.000247,0.1,0
90,111,0,1,0.000247,0.1,0
90,112,0,1,0.000247,0.1,0
90,113,0,1,0.000247,0.1,0
90,114,0,1,0.000247,0.1,0
90,115,0,1,0.000247,0.1,0
90,116,0,1,0.000247,0.1,0
90,117,0,1,0.000247,0.1,0
90,118,0,1,0.000247,0.1,0
90,119,0,1,0.000247,0.1,0
90,120,0,1,0.000247,0.1,0
90,121,0,1,0.000247,0.1,0
91,94,0,1,0.000247,0.1,0
91,95,0,1,0.000247,0.1,0
91,96,0,1,0.000247,0.1,0
91,97,0,1,0.000247,0.1,0
91,98,0,1,0.000247,0.1,0
91,99,0,1,0.000247,0.1,0
91,100,0,1,0.000247,0.1,0
91,110,0,1,0.000247,0.1,0
91,111,0,1,0.000247,0.1,0
91,112,0,1,0.000247,0.1,0
91,113,0,1,0.000247,0.1,0
92,93,0,1,0.000247,0.1,0
92,94,0,1,0.000247,0.1,0
92,95,0,1,0.000247,0.1,0
92,96,0,1,0.000247,0.1,0
92,97,0,1,0.000247,0.1,0
92,98,0,1,0.000247,0.1,0
92,99,0,1,0.000247,0.1,0
92,100,0,1,0.000247,0.1,0
92,101,0,1,0.000247,0.1,0
92,109,0,1,0.000247,0.1,0
92,110,0,1,0.000247,0.1,0
92,111,0,1,0.000247,0.1,0
92,112,0,1,0.000247,0.1,0
92,113,0,1,0.000247,0.1,0
92,114,0,1,0.000247,0.1,0
93,92,0,1,0.000247,0.1,0
93,93,0,1,0.000247,0.1,0
93,94,0,1,0.000247,0.1,0
93,95,0,1,0.000247,0.1,0
93,96,0,1,0.000247,0.1,0
93,97,0,1,0.000247,0.1,0
93,98,0,1,0.000247,0.1,0
93,99,0,1,0.000247,0.1,0
93,100,0,1,0.000247,0.1,0
93,101,0,1,0.000247,0.1,0
93,108,0,1,0.000247,0.1,0
93,109,0,1,0.000247,0.1,0
93,110,0,1,0.000247,0.1,0
93,111,0,1,0.000247,0.1,0
93,112,0,1,0.000247,0.1,0
93,113,0,1,0.000247,0.1,0
93,114,0,1,0.000247,0.1,0
93,115,0,1,0.000247,0.1,0
94,91,0,1,0.000247,0.1,0
94,92,0,1,0.000247,0.1,0
94,93,0,1,0.000247,0.1,0
94,94,0,1,0.000247,0.1,0
94,95,0,1,0.000247,0.1,0
94,96,0,1,0.000247,0.1,0
94,97,0,1,0.000247,0.1,0
94,98,0,1,0.000247,0.1,0
94,99,0,1,0.000247,0.1,0
94,100,0,1,0.000247,0.1,0
94,101,0,1,0.000247,0.1,0
94,107,0,1,0.000247,0.1,0
94,108,0,1,0.000247,0.1,0
94,109,0,1,0.000247,0.1,0
94,110,0,1,0.000247,0.1,0
94,111,0,1,0.000247,0.1,0
94,112,0,1,0.000247,0.1,0
94,113,0,1,0.000247,0.1,0
94,114,0,1,0.000247,0.1,0
94,115,0,1,0.000247,0.1,0
95,92,0,1,0.000247,0.1,0
95,93,0,1,0.000247,0.1,0
95,94,0,1,0.000247,0.1,0
95,95,0,1,0.000247,0.1,0
95,96,0,1,0.000247,0.1,0
95,97,0,1,0.000247,0.1,0
95,98,0,1,0.000247,0.1,0
95,99,0,1,0.000247,0.1,0
95,100,0,1,0.000247,0.1,0
95,101,0,1,0.000247,0.1,0
95,105,0,1,0.000247,0.1,0
95,106,0,1,0.000247,0.1,0
95,107,0,1,0.000247,0.1,0
95,108,0,1,0.000247,0.1,0
95,109,0,1,0.000247,0.1,0
95,110,0,1,0.000247,0.1,0
95,111,0,1,0.000247,0.1,0
95,112,0,1,0.000247,0.1,0
95,113,0,1,0.000247,0.1,0
95,114,0,1,0.000247,0.1,0
95,115,0,1,0.000247,0.1,0
96,92,0,1,0.000247,0.1,0
96,93,0,1,0.000247,0.1,0
96,94,0,1,0.000247,0.1,0
96,95,0,1,0.000247,0.1,0
96,96,0,1,0.000247,0.1,0
96,97,0,1,0.000247,0.1,0
96,98,0,1,0.000247,0.1,0
96,99,0,1,0.000247,0.1,0
96,100,0,1,0.000247,0.1,0
96,101,0,1,0.000247,0.1,0
96,104,0,1,0.000247,0.1,0
96,105,0,1,0.000247,0.1,0
96,106,0,1,0.000247,0.1,0
96,107,0,1,0.000247,0.1,0
96,108,0,1,0.000247,0.1,0
96,109,0,1,0.000247,0.1,0
96,110,0,1,0.000247,0.1,0
96,111,0,1,0.000247,0.1,0
96,112,0,1,0.000247,0.1,0
96,113,0,1,0.000247,0.1,0
96,114,0,1,0.000247,0.1,0
96,115,0,1,0.000247,0.1,0
96,116,0,1,0.000247,0.1,0
96,117,0,1,0.000247,0.1,0
96,118,0,1,0.000247,0.1,0
97,92,0,1,0.000247,0.1,0
97,93,0,1,0.000247,0.1,0
97,94,0,1,0.000247,0.1,0
97,95,0,1,0.000247,0.1,0
97,96,0,1,0.000247,0.1,0
97,97,0,1,0.000247,0.1,0
97,98,0,1,0.000247,0.1,0
97,99,0,1,0.000247,0.1,0
97,100,0,1,0.000247,0.1,0
97,104,0,1,0.000247,0.1,0
97,105,0,1,0.000247,0.1,0
97,106,0,1,0.000247,0.1,0
97,107,0,1,0.000247,0.1,0
97,108,0,1,0.000247,0.1,0
97,109,0,1,0.000247,0.1,0
97,110,0,1,0.000247,0.1,0
97,111,0,1,0.000247,0.1,0
97,112,0,1,0.000247,0.1,0
97,113,0,1,0.000247,0.1,0
97,114,0,1,0.000247,0.1,0
97,115,0,1,0.000247,0.1,0
97,116,0,1,0.000247,0.1,0
97,117,0,1,0.000247,0.1,0
97,118,0,1,0.000247,0.1,0
97,119,0,1,0.000247,0.1,0
97,120,0,1,0.000247,0.1,0
97,121,0,1,0.000247,0.1,0
98,92,0,1,0.000247,0.1,0
98,93,0,1,0.000247,0.1,0
98,94,0,1,0.000247,0.1,0
98,95,0,1,0.000247,0.1,0
98,96,0,1,0.000247,0.1,0
98,97,0,1,0.000247,0.1,0
98,98,0,1,0.000247,0.1,0
98,99,0,1,0.000247,0.1,0
98,100,0,1,0.000247,0.1,0
98,105,0,1,0.000247,0.1,0
98,106,0,1,0.000247,0.1,0
98,107,0,1,0.000247,0.1,0
98,108,0,1,0.000247,0.1,0
98,109,0,1,0.000247,0.1,0
98,110,0,1,0.000247,0.1,0
98,111,0,1,0.000247,0.1,0
98,112,0,1,0.000247,0.1,0
98,113,0,1,0.000247,0.1,0
98,114,0,1,0.000247,0.1,0
98,115,0,1,0.000247,0.1,0
98,116,0,1,0.000247,0.1,0
98,117,0,1,0.000247,0.1,0
98,118,0,1,0.000247,0.1,0
98,119,0,1,0.000247,0.1,0
98,120,0,1,0.000247,0.1,0
99,64,0,1,0.000247,0.1,0
99,65,0,1,0.000247,0.1,0
99,66,0,1,0.000247,0.1,0
99,67,0,1,0.000247,0.1,0
99,68,0,1,0.000247,0.1,0
99,69,0,1,0.000247,0.1,0
99,70,0,1,0.000247,0.1,0
99,71,0,1,0.000247,0.1,0
99,76,0,1,0.000247,0.1,0
99,77,0,1,0.000247,0.1,0
99,78,0,1,0.000247,0.1,0
99,79,0,1,0.000247,0.1,0
99,80,0,1,0.000247,0.1,0
99,81,0,1,0.000247,0.1,0
99,82,0,1,0.000247,0.1,0
99,83,0,1,0.000247,0.1,0
99,93,0,1,0.000247,0.1,0
99,94,0,1,0.000247,0.1,0
99,95,0,1,0.000247,0.1,0
99,96,0,1,0.000247,0.1,0
99,97,0,1,0.000247,0.1,0
99,98,0,1,0.000247,0.1,0
99,99,0,1,0.000247,0.1,0
99,100,0,1,0.000247,0.1,0
99,106,0,1,0.000247,0.1,0
99,107,0,1,0.000247,0.1,0
99,108,0,1,0.000247,0.1,0
99,109,0,1,0.000247,0.1,0
99,110,0,1,0.000247,0.1,0
99,111,0,1,0.000247,0.1,0
99,112,0,1,0.000247,0.1,0
99,113,0,1,0.000247,0.1,0
99,114,0,1,0.000247,0.1,0
99,115,0,1,0.000247,0.1,0
99,116,0,1,0.000247,0.1,0
99,117,0,1,0.000247,0.1,0
99,118,0,1,0.000247,0.1,0
99,119,0,1,0.000247,0.1,0
100,64,0,1,0.000247,0.1,0
100,65,0,1,0.000247,0.1,0
100,66,0,1,0.000247,0.1,0
100,67,0,1,0.000247,0.1,0
100,68,0,1,0.000247,0.1,0
100,69,0,1,0.000247,0.1,0
100,70,0,1,0.000247,0.1,0
100,71,0,1,0.000247,0.1,0
100,76,0,1,0.000247,0.1,0
100,77,0,1,0.000247,0.1,0
100,78,0,1,0.000247,0.1,0
100,79,0,1,0.000247,0.1,0
100,80,0,1,0.000247,0.1,0
100,81,0,1,0.000247,0.1,0
100,82,0,1,0.000247,0.1,0
100,83,0,1,0.000247,0.1,0
100,93,0,1,0.000247,0.1,0
100,94,0,1,0.000247,0.1,0
100,95,0,1,0.000247,0.1,0
100,96,0,1,0.000247,0.1,0
100,97,0,1,0.000247,0.1,0
100,106,0,1,0.000247,0.1,0
100,107,0,1,0.000247,0.1,0
100,108,0,1,0.000247,0.1,0
100,109,0,1,0.000247,0.1,0
100,110,0,1,0.000247,0.1,0
100,111,0,1,0.000247,0.1,0
100,112,0,1,0.000247,0.1,0
100,113,0,1,0.000247,0.1,0
100,114,0,1,0.000247,0.1,0
100,115,0,1,0.000247,0.1,0
100,116,0,1,0.000247,0.1,0
100,117,0,1,0.000247,0.1,0
100,118,0,1,0.000247,0.1,0
100,119,0,1,0.000247,0.1,0
101,65,0,1,0.000247,0.1,0
101,66,0,1,0.000247,0.1,0
101,67,0,1,0.000247,0.1,0
101,68,0,1,0.000247,0.1,0
101,69,0,1,0.000247,0.1,0
101,70,0,1,0.000247,0.1,0
101,71,0,1,0.000247,0.1,0
101,72,0,1,0.000247,0.1,0
101,76,0,1,0.000247,0.1,0
101,77,0,1,0.000247,0.1,0
101,78,0,1,0.000247,0.1,0
101,79,0,1,0.000247,0.1,0
101,80,0,1,0.000247,0.1,0
101,81,0,1,0.000247,0.1,0
101,82,0,1,0.000247,0.1,0
101,83,0,1,0.000247,0.1,0
101,93,0,1,0.000247,0.1,0
101,107,0,1,0.000247,0.1,0
101,108,0,1,0.000247,0.1,0
101,109,0,1,0.000247,0.1,0
101,110,0,1,0.000247,0.1,0
101,111,0,1,0.000247,0.1,0
101,112,0,1,0.000247,0.1,0
101,113,0,1,0.000247,0.1,0
101,114,0,1,0.000247,0.1,0
101,115,0,1,0.000247,0.1,0
101,116,0,1,0.000247,0.1,0
101,117,0,1,0.000247,0.1,0
101,118,0,1,0.000247,0.1,0
102,65,0,1,0.000247,0.1,0
102,66,0,1,0.000247,0.1,0
102,67,0,1,0.000247,0.1,0
102,68,0,1,0.000247,0.1,0
102,69,0,1,0.000247,0.1,0
102,70,0,1,0.000247,0.1,0
102,71,0,1,0.000247,0.1,0
102,72,0,1,0.000247,0.1,0
102,76,0,1,0.000247,0.1,0
102,77,0,1,0.000247,0.1,0
102,78,0,1,0.000247,0.1,0
102,79,0,1,0.000247,0.1,0
102,80,0,1,0.000247,0.1,0
102,81,0,1,0.000247,0.1,0
102,82,0,1,0.000247,0.1,0
102,108,0,1,0.000247,0.1,0
102,109,0,1,0.000247,0.1,0
102,110,0,1,0.000247,0.1,0
102,111,0,1,0.000247,0.1,0
102,112,0,1,0.000247,0.1,0
102,113,0,1,0.000247,0.1,0
102,114,0,1,0.000247,0.1,0
102,115,0,1,0.000247,0.1,0
102,116,0,1,0.000247,0.1,0
102,117,0,1,0.000247,0.1,0
103,65,0,1,0.000247,0.1,0
103,66,0,1,0.000247,0.1,0
103,67,0,1,0.000247,0.1,0
103,68,0,1,0.000247,0.1,0
103,69,0,1,0.000247,0.1,0
103,70,0,1,0.000247,0.1,0
103,71,0,1,0.000247,0.1,0
103,72,0,1,0.000247,0.1,0
103,76,0,1,0.000247,0.1,0
103,77,0,1,0.000247,0.1,0
103,78,0,1,0.000247,0.1,0
103,79,0,1,0.000247,0.1,0
103,80,0,1,0.000247,0.1,0
103,81,0,1,0.000247,0.1,0
103,108,0,1,0.000247,0.1,0
103,109,0,1,0.000247,0.1,0
103,110,0,1,0.000247,0.1,0
103,111,0,1,0.000247,0.1,0
103,112,0,1,0.000247,0.1,0
103,113,0,1,0.000247,0.1,0
103,114,0,1,0.000247,0.1,0
103,115,0,1,0.000247,0.1,0
103,116,0,1,0.000247,0.1,0
104,65,0,1,0.000247,0.1,0
104,66,0,1,0.000247,0.1,0
104,67,0,1,0.000247,0.1,0
104,68,0,1,0.000247,0.1,0
104,69,0,1,0.000247,0.1,0
104,70,0,1,0.000247,0.1,0
104,71,0,1,0.000247,0.1,0
104,72,0,1,0.000247,0.1,0
104,76,0,1,0.000247,0.1,0
104,77,0,1,0.000247,0.1,0
104,78,0,1,0.000247,0.1,0
104,79,0,1,0.000247,0.1,0
104,80,0,1,0.000247,0.1,0
104,109,0,1,0.000247,0.1,0
104,110,0,1,0.000247,0.1,0
104,111,0,1,0.000247,0.1,0
104,112,0,1,0.000247,0.1,0
104,113,0,1,0.000247,0.1,0
104,114,0,1,0.000247,0.1,0
104,115,0,1,0.000247,0.1,0
104,116,0,1,0.000247,0.1,0
105,65,0,1,0.000247,0.1,0
105,66,0,1,0.000247,0.1,0
105,67,0,1,0.000247,0.1,0
105,68,0,1,0.000247,0.1,0
105,69,0,1,0.000247,0.1,0
105,70,0,1,0.000247,0.1,0
105,71,0,1,0.000247,0.1,0
105,72,0,1,0.000247,0.1,0
105,76,0,1,0.000247,0.1,0
105,77,0,1,0.000247,0.1,0
105,78,0,1,0.000247,0.1,0
105,79,0,1,0.000247,0.1,0
105,109,0,1,0.000247,0.1,0
105,110,0,1,0.000247,0.1,0
105,111,0,1,0.000247,0.1,0
105,112,0,1,0.000247,0.1,0
105,113,0,1,0.000247,0.1,0
105,114,0,1,0.000247,0.1,0
106,65,0,1,0.000247,0.1,0
106,66,0,1,0.000247,0.1,0
106,67,0,1,0.000247,0.1,0
106,68,0,1,0.000247,0.1,0
106,69,0,1,0.000247,0.1,0
106,70,0,1,0.000247,0.1,0
106,71,0,1,0.000247,0.1,0
106,72,0,1,0.000247,0.1,0
106,76,0,1,0.000247,0.1,0
106,77,0,1,0.000247,0.1,0
106,78,0,1,0.000247,0.1,0
106,110,0,1,0.000247,0.1,0
106,111,0,1,0.000247,0.1,0
106,112,0,1,0.000247,0.1,0
106,113,0,1,0.000247,0.1,0
107,67,0,1,0.000247,0.1,0
107,68,0,1,0.000247,0.1,0
107,69,0,1,0.000247,0.1,0
107,70,0,1,0.000247,0.1,0
107,71,0,1,0.000247,0.1,0
107,72,0,1,0.000247,0.1,0
107,111,0,1,0.000247,0.1,0
107,112,0,1,0.000247,0.1,0
108,71,0,1,0.000247,0.1,0
122,65,0,1,0.000247,0.1,0
122,66,0,1,0.000247,0.1,0
122,67,0,1,0.000247,0.1,0
122,68,0,1,0.000247,0.1,0
122,69,0,1,0.000247,0.1,0
122,70,0,1,0.000247,0.1,0
122,71,0,1,0.000247,0.1,0
122,72,0,1,0.000247,0.1,0
122,73,0,1,0.000247,0.1,0
122,74,0,1,0.000247,0.1,0
122,75,0,1,0.000247,0.1,0
122,76,0,1,0.000247,0.1,0
122,77,0,1,0.000247,0.1,0
122,78,0,1,0.000247,0.1,0
122,79,0,1,0.000247,0.1,0
122,80,0,1,0.000247,0.1,0
122,81,0,1,0.000247,0.1,0
122,82,0,1,0.000247,0.1,0
122,83,0,1,0.000247,0.1,0
122,84,0,1,0.000247,0.1,0
122,85,0,1,0.000247,0.1,0
122,86,0,1,0.000247,0.1,0
122,87,0,1,0.000247,0.1,0
122,88,0,1,0.000247,0.1,0
122,89,0,1,0.000247,0.1,0
122,90,0,1,0.000247,0.1,0
122,91,0,1,0.000247,0.1,0
122,92,0,1,0.000247,0.1,0
122,93,0,1,0.000247,0.1,0
122,94,0,1,0.000247,0.1,0
122,95,0,1,0.000247,0.1,0
122,96,0,1,0.000247,0.1,0
122,97,0,1,0.000247,0.1,0
123,46,0,1,0.000247,0.1,0
123,47,0,1,0.000247,0.1,0
123,48,0,1,0.000247,0.1,0
123,49,0,1,0.000247,0.1,0
123,50,0,1,0.000247,0.1,0
123,51,0,1,0.000247,0.1,0
123,52,0,1,0.000247,0.1,0
123,53,0,1,0.000247,0.1,0
123,54,0,1,0.000247,0.1,0
123,55,0,1,0.000247,0.1,0
123,56,0,1,0.000247,0.1,0
123,57,0,1,0.000247,0.1,0
123,58,0,1,0.000247,0.1,0
123,59,0,1,0.000247,0.1,0
123,60,0,1,0.000247,0.1,0
123,61,0,1,0.000247,0.1,0
123,62,0,1,0.000247,0.1,0
123,63,0,1,0.000247,0.1,0
123,64,0,1,0.000247,0.1,0
123,65,0,1,0.000247,0.1,0
123,66,0,1,0.000247,0.1,0
123,67,0,1,0.000247,0.1,0
123,68,0,1,0.000247,0.1,0
123,69,0,1,0.000247,0.1,0
123,70,0,1,0.000247,0.1,0
123,71,0,1,0.000247,0.1,0
123,72,0,1,0.000247,0.1,0
123,73,0,1,0.000247,0.1,0
123,74,0,1,0.000247,0.1,0
123,75,0,1,0.000247,0.1,0
123,76,0,1,0.000247,0.1,0
123,77,0,1,0.000247,0.1,0
123,78,0,1,0.000247,0.1,0
123,79,0,1,0.000247,0.1,0
123,80,0,1,0.000247,0.1,0
123,81,0,1,0.000247,0.1,0
123,82,0,1,0.000247,0.1,0
123,83,0,1,0.000247,0.1,0
123,84,0,1,0.000247,0.1,0
123,85,0,1,0.000247,0.1,0
123,86,0,1,0.000247,0.1,0
123,87,0,1,0.000247,0.1,0
123,88,0,1,0.000247,0.1,0
123,89,0,1,0.000247,0.1,0
123,90,0,1,0.000247,0.1,0
123,91,0,1,0.000247,0.1,0
123,92,0,1,0.000247,0.1,0
123,93,0,1,0.000247,0.1,0
123,94,0,1,0.000247,0.1,0
123,95,0,1,0.000247,0.1,0
123,96,0,1,0.000247,0.1,0
123,97,0,1,0.000247,0.1,0
124,45,0,1,0.000247,0.1,0
124,46,0,1,0.000247,0.1,0
124,47,0,1,0.000247,0.1,0
124,48,0,1,0.000247,0.1,0
124,49,0,1,0.000247,0.1,0
