date_time,surface_water_depth_m,sa1_watertable_rise_mm,sa2_watertable_rise_mm,sa3_watertable_rise_mm,sa4_groundwater_table_rise_mm
3/15/2021 21:00,0,686.2056611,-153.0742539,841.6920633,
3/15/2021 21:10,0,685.9749141,-153.5925723,841.74699,
3/15/2021 21:20,0,685.7814707,-154.0436572,841.4546081,
3/15/2021 21:30,0,685.6393825,-154.5018423,840.797047,
3/15/2021 21:40,0,685.5713522,-155.0429873,840.2138617,
3/15/2021 21:50,0,685.6124249,-155.6536341,840.235032,
3/15/2021 22:00,0,685.7985912,-156.1561598,840.8731964,
3/15/2021 22:10,0,686.1383574,-156.3865036,841.7769087,
3/15/2021 22:20,0,686.5180781,-156.3332704,842.4533125,
3/15/2021 22:30,0,686.7901843,-156.1344402,842.3935669,
3/15/2021 22:40,0,686.8169608,-155.9625631,841.9866784,
3/15/2021 22:50,0,686.6266768,-155.8113696,841.9867084,
3/15/2021 23:00,0,686.3855709,-155.7481355,842.2919702,
3/15/2021 23:10,0,686.2637978,-156.1415703,842.7573557,
3/15/2021 23:20,0,686.3506276,-157.211168,843.2664367,
3/15/2021 23:30,0,686.5423446,-156.9964459,843.7086942,
3/15/2021 23:40,0,686.707063,-156.3373869,843.9665048,
3/15/2021 23:50,0,686.7289253,-156.5614714,843.9479001,
3/16/2021 0:00,0,686.6187183,-156.273188,843.7701331,
3/16/2021 0:10,0,686.4473591,-154.5555798,843.6525627,
3/16/2021 0:20,0,686.285449,-153.748405,843.7916725,
3/16/2021 0:30,0,686.1742199,-157.5808631,843.9302494,
3/16/2021 0:40,0,686.1149532,-160.3176662,843.5306207,
3/16/2021 0:50,0,686.1060713,-159.7977309,842.736273,
3/16/2021 1:00,0,686.1459968,-159.8682467,841.9197523,
3/16/2021 1:10,0,686.2331521,-160.5391708,841.4232791,
3/16/2021 1:20,0,686.3659597,-161.3253376,841.2653958,
3/16/2021 1:30,0,686.5428421,-162.4736795,841.2694298,
3/16/2021 1:40,0,686.7622218,-163.3654006,841.2573609,
3/16/2021 1:50,0,687.0225213,-163.4918693,841.0856151,
3/16/2021 2:00,0,687.322163,-163.5995555,840.6471293,
3/16/2021 2:10,0,687.6595695,-164.855628,839.8378182,
3/16/2021 2:20,0,688.0331633,-166.1845129,838.6831025,
3/16/2021 2:30,0,688.4413668,-166.8141754,837.4507626,
3/16/2021 2:40,0,688.8826026,-167.8911898,836.4351804,
3/16/2021 2:50,0,689.355293,-168.8786009,835.8491765,
3/16/2021 3:00,0,689.8578607,-168.7911215,835.6214274,
3/16/2021 3:10,0,690.3887281,-168.3284459,835.6187715,
3/16/2021 3:20,0,690.9463177,-169.9303979,835.7195624,
3/16/2021 3:30,0,691.529052,-171.7672105,835.8787617,
3/16/2021 3:40,0,692.1353535,-170.8680419,836.0826017,
3/16/2021 3:50,0,692.7636446,-170.3100186,836.3168436,
3/16/2021 4:00,0,693.4123479,-170.173069,836.5593862,
3/16/2021 4:10,0,694.0798858,-169.8874933,836.7823577,
3/16/2021 4:20,0,694.7646808,-170.4774684,836.9584531,
3/16/2021 4:30,0,695.4651555,-170.9619538,837.0875909,
3/16/2021 4:40,0,696.1797323,-170.1749506,837.2050618,
3/16/2021 4:50,0,696.9068337,-168.848556,837.3485346,
3/16/2021 5:00,0,697.6448822,-169.1355686,837.5589818,
3/16/2021 5:10,0,698.3923003,-170.542389,837.8850208,
3/16/2021 5:20,0,699.1475105,-170.3095127,838.3763478,
3/16/2021 5:30,0,699.9089352,-170.8029916,838.9890759,
3/16/2021 5:40,0,700.674997,-171.4593465,839.2672865,
3/16/2021 5:50,0,701.4441184,-170.6750921,838.6416969,
3/16/2021 6:00,0,702.2147217,-169.9758143,836.7865412,
3/16/2021 6:10,0,702.9852296,-169.6178686,835.4571432,
3/16/2021 6:20,0,703.7540645,-169.4192289,837.4642894,
3/16/2021 6:30,0,704.519649,-168.9292858,845.254399,
3/16/2021 6:40,0,705.2804054,-168.2395931,854.1932023,
3/16/2021 6:50,0,706.0347563,-167.6839736,853.30604,
3/16/2021 7:00,0,706.7811242,-167.6180658,831.7055253,
3/16/2021 7:10,0,707.5179315,-167.4526935,798.2210346,
3/16/2021 7:20,0,708.2436008,-166.8827316,792.856817,
3/16/2021 7:30,0,708.9565546,-165.8009991,858.3302873,
3/16/2021 7:40,0,709.6552153,-164.4857657,993.9037378,
3/16/2021 7:50,0,710.3380054,-163.8351097,1073.133796,
3/16/2021 8:00,0,711.0033475,-164.3262162,946.978915,
3/16/2021 8:10,0,711.6496639,-163.7185532,489.1300587,
3/16/2021 8:20,0,712.2753773,-162.7572521,-184.1132555,
3/16/2021 8:30,0,712.87891,-162.7688425,-809.6351846,
3/16/2021 8:40,0,713.4586846,-163.4356876,-1131.090475,
3/16/2021 8:50,0,714.0131236,-163.8815354,-1125.155236,
3/16/2021 9:00,0,714.5406494,-163.7097325,-1019.119591,
3/16/2021 9:10,0,715.0396846,-163.0038847,-973.4194505,
3/16/2021 9:20,0,715.5086516,-163.4153188,-988.1060988,
3/16/2021 9:30,0,715.945973,-164.1805026,-1043.884393,
3/16/2021 9:40,0,716.3500712,-164.1916242,-1114.55246,
3/16/2021 9:50,0,716.7193687,-166.1772622,-1147.281106,
3/16/2021 10:00,0,717.0522879,-161.443962,-1082.825236,
3/16/2021 10:10,0,717.3472515,-152.3081532,-874.5784988,
3/16/2021 10:20,0,717.6026819,-163.7147416,-576.6524864,
3/16/2021 10:30,0,717.8170015,-204.8248125,-291.3287581,
3/16/2021 10:40,0,717.9886329,-202.8102587,-115.6616156,
3/16/2021 10:50,0,718.1159985,-95.91138315,-61.27539138,
3/16/2021 11:00,0,718.1975209,-632.5455749,-72.60924683,
3/16/2021 11:10,0,718.2316225,-1686.876033,-92.88649742,
3/16/2021 11:20,0,718.2167258,-1893.936869,-92.70886903,
3/16/2021 11:30,0,718.1512533,-1702.126733,-80.87695821,
3/16/2021 11:40,0,718.0336276,-1680.936856,-69.01716052,
3/16/2021 11:50,0,717.862271,-1686.178342,-64.76657093,
3/16/2021 12:00,0,717.6356061,-1694.80733,-65.75388088,
3/16/2021 12:10,0,717.3520554,-1698.007229,-68.06337949,
3/16/2021 12:20,0,717.0100413,-1697.523655,-68.56440046,
3/16/2021 12:30,0,716.6079864,-1698.208824,-67.81600565,
3/16/2021 12:40,0,716.1443131,-1700.133019,-67.3391987,
3/16/2021 12:50,0,715.6108459,-1699.999453,-67.44954745,
3/16/2021 13:00,0,713.6343697,-1697.212411,-67.74318106,
3/16/2021 13:10,0,705.8124988,-1698.512581,-67.75620269,
3/16/2021 13:20,0,687.3355121,-1705.536086,-67.27104606,
3/16/2021 13:30,0,653.2232584,-1705.592653,-66.35856242,
3/16/2021 13:40,0,597.2590441,-1703.587193,-65.30493138,
3/16/2021 13:50,0,512.6808442,-1704.121602,-64.4147833,
3/16/2021 14:00,0,392.9321879,-1705.934691,-63.86110238,
3/16/2021 14:10,0,240.097682,-1702.715216,-63.63586928,
3/16/2021 14:20,0,67.82052201,-1700.202081,-63.51012544,
3/16/2021 14:30,0,-109.4491313,-1705.232798,-63.25066227,
3/16/2021 14:40,0,-278.4357947,-1706.083257,-62.71790254,
3/16/2021 14:50,0,-430.4288386,-1701.88381,-62.14999452,
3/16/2021 15:00,0,-557.8263305,-1697.048761,-62.01728694,
3/16/2021 15:10,0,-653.4860322,-1699.905804,-62.80863325,
3/16/2021 15:20,0,-717.5381421,-1701.084014,-64.37935314,
3/16/2021 15:30,0,-755.9198297,-1698.632269,-65.78623204,
3/16/2021 15:40,0,-774.7289277,-1701.037838,-65.85562056,
3/16/2021 15:50,0,-779.7209537,-1703.895299,-63.9413865,
3/16/2021 16:00,0,-775.8492112,-1700.458958,-60.96547051,
3/16/2021 16:10,0,-767.9522363,-1686.338888,-58.44932891,
3/16/2021 16:20,0,-760.4004416,-1677.718697,-57.75959759,
3/16/2021 16:30,0,-754.2379731,-1697.684698,-58.75391974,
3/16/2021 16:40,0,-749.0688012,-1699.083571,-60.22782154,
3/16/2021 16:50,0,-744.4981364,-1442.234527,-60.92496093,
3/16/2021 17:00,0,-740.370638,-1166.632885,-60.24773224,
3/16/2021 17:10,0,-736.8240278,-1108.737242,-58.79824784,
3/16/2021 17:20,0,-734.0138996,-1159.269261,-57.49858405,
3/16/2021 17:30,0,-731.8935815,-1192.077751,-57.1043246,
3/16/2021 17:40,0,-729.6693838,-1184.87657,-57.47764353,
3/16/2021 17:50,0,-726.3752002,-1154.240542,-58.01548812,
3/16/2021 18:00,0,-721.1047714,-1114.73598,-58.11868548,
3/16/2021 18:10,0,-713.7528714,-1078.678119,-57.58500126,
3/16/2021 18:20,0,-704.7859107,-1055.063571,-56.66610655,
3/16/2021 18:30,0,-694.6819958,-1039.369377,-55.64769238,
3/16/2021 18:40,0,-683.8279763,-1023.905716,-54.70902221,
3/16/2021 18:50,0,-672.4246014,-1006.139636,-53.74156716,
3/16/2021 19:00,0,-660.6499475,-988.0154935,-52.58527143,
3/16/2021 19:10,0,-648.6869598,-970.9851145,-51.11726065,
3/16/2021 19:20,0,-636.7519478,-954.8591413,-49.46827665,
3/16/2021 19:30,0,-625.0752078,-939.2262468,-47.87494633,
3/16/2021 19:40,0,-613.8824223,-923.8615214,-46.56536257,
3/16/2021 19:50,0,-603.25355,-908.5525287,-45.58362111,
3/16/2021 20:00,0,-593.0975595,-893.1842462,-44.79192036,
3/16/2021 20:10,0,-583.3136644,-878.0442341,-44.04573076,
3/16/2021 20:20,0,-573.8188509,-863.4446798,-43.28199625,
3/16/2021 20:30,0,-564.5930605,-849.5089594,-42.57895786,
3/16/2021 20:40,0,-555.6301679,-836.2664554,-42.03258303,
3/16/2021 20:50,0,-546.924048,-823.514779,-41.66359902,
3/16/2021 21:00,0,-538.4685755,-810.7480226,-41.31439272,
3/16/2021 21:10,0,-530.2576252,-797.5959259,-40.80150967,
3/16/2021 21:20,0,-522.285072,-784.3898927,-40.01145761,
3/16/2021 21:30,0,-514.5447905,-771.6433675,-39.13918146,
3/16/2021 21:40,0,-507.0306555,-759.5669736,-38.46459787,
3/16/2021 21:50,0,-499.7365419,-748.0887954,-38.22439067,
3/16/2021 22:00,0,-492.6563244,-737.1000525,-38.28200323,
3/16/2021 22:10,0,-485.7838779,-726.413203,-38.30999271,
3/16/2021 22:20,0,-479.113077,-715.8295653,-37.99352641,
3/16/2021 22:30,0,-472.6377965,-705.1945198,-37.29261895,
3/16/2021 22:40,0,-466.3519113,-694.383433,-36.4166571,
3/16/2021 22:50,0,-460.2492962,-683.4247985,-35.5831161,
3/16/2021 23:00,0,-454.3238258,-672.6664808,-34.94727582,
3/16/2021 23:10,0,-448.569375,-662.4387259,-34.5649342,
3/16/2021 23:20,0,-442.9798186,-652.629332,-34.4829292,
3/16/2021 23:30,0,-437.5490313,-642.9269269,-34.71197011,
3/16/2021 23:40,0,-432.270888,-633.3059081,-35.15734063,
3/16/2021 23:50,0,-427.1392634,-624.1630087,-35.70519821,
3/17/2021 0:00,0,-422.1480322,-615.8019927,-36.24070799,
3/17/2021 0:10,0,-417.2910693,-607.8671329,-36.64351366,
3/17/2021 0:20,0,-412.5622495,-599.7942971,-36.79134962,
3/17/2021 0:30,0,-407.9554475,-591.3157904,-36.59594128,
3/17/2021 0:40,0,-403.4645381,-582.6113317,-36.27397888,
3/17/2021 0:50,0,-399.0833962,-573.9105634,-35.92374415,
3/17/2021 1:00,0,-394.8058963,-565.5116496,-35.54426335,
3/17/2021 1:10,0,-390.6259135,-557.7194082,-35.13455469,
3/17/2021 1:20,0,-386.5373224,-550.414581,-34.69363644,
3/17/2021 1:30,0,-382.5339978,-543.0219629,-34.22052684,
3/17/2021 1:40,0,-378.6098145,-535.129478,-33.71424412,
3/17/2021 1:50,0,-374.7586472,-526.9905632,-33.17380653,
3/17/2021 2:00,0,-370.9743709,-518.9978236,-32.59823232,
3/17/2021 2:10,0,-367.2508601,-511.3948234,-31.98653974,
3/17/2021 2:20,0,-363.5819898,-504.3097291,-31.33774701,
3/17/2021 2:30,0,-359.9616347,-497.7647912,-30.6508724,
3/17/2021 2:40,0,-356.3836696,-491.5280639,-29.92493414,
3/17/2021 2:50,0,-352.8419692,-485.3386964,-29.15895047,
3/17/2021 3:00,0,-349.3304084,-479.0267294,-28.35193965,
3/17/2021 3:10,0,-345.8428619,-472.4719357,-27.50291991,
3/17/2021 3:20,0,-342.3732045,-465.5393709,-26.6109095,
3/17/2021 3:30,0,-338.915311,-458.0674998,-25.67492666,
3/17/2021 3:40,0,-335.4630562,-449.9221179,-24.69398964,
3/17/2021 3:50,0,-332.0109876,-441.1552822,-23.66799818,
3/17/2021 4:00,0,-328.60111,-431.9540594,-22.65903325,
3/17/2021 4:10,0,-325.3533831,-422.6800717,-21.83131641,
3/17/2021 4:20,0,-322.3618981,-413.7586321,-21.32410879,
3/17/2021 4:30,0,-319.5457368,-405.4149168,-21.09457569,
3/17/2021 4:40,0,-316.7713137,-397.7180809,-21.04194728,
3/17/2021 4:50,0,-314.01755,-390.7345051,-21.1109848,
3/17/2021 5:00,0.003631302,-311.3753436,-384.1597862,-21.29177825,
3/17/2021 5:10,0.007224777,-308.8665445,-377.2829564,-21.53243229,
3/17/2021 5:20,0.010637761,-306.2918444,-369.4047402,-21.6495119,
3/17/2021 5:30,0.013875103,-303.4453014,-360.276878,-21.46766047,
3/17/2021 5:40,0.016941704,-300.4890279,-350.1279487,-21.15843664,
3/17/2021 5:50,0.019842599,-297.804665,-339.967552,-21.10004579,
3/17/2021 6:00,0.022582904,-295.5336109,-330.9092849,-21.42030807,
3/17/2021 6:10,0.025167773,-293.3879386,-323.049531,-21.80013521,
3/17/2021 6:20,0.027602428,-291.0858291,-315.3428813,-21.9277253,
3/17/2021 6:30,0.029892104,-288.6305437,-307.0644823,-21.79333412,
3/17/2021 6:40,0.032042035,-286.1190721,-298.7138382,-21.48833245,
3/17/2021 6:50,0.034057461,-283.4586672,-291.1113408,-20.94958792,
3/17/2021 7:00,0.035943597,-280.3547023,-283.9917679,-19.94956068,
3/17/2021 7:10,0.037705621,-276.8907563,-276.1502554,-18.62191033,
3/17/2021 7:20,0.039348693,-274.409085,-267.8441805,-18.29790938,
3/17/2021 7:30,0.040877892,-274.3315815,-261.1568742,-20.37547475,
3/17/2021 7:40,0.042298273,-276.0431223,-256.6531565,-24.20815036,
3/17/2021 7:50,0.043614831,-277.614003,-253.0307167,-27.83015661,
3/17/2021 8:00,0.044832461,-277.5506198,-248.5217087,-29.74194096,
3/17/2021 8:10,0.045956028,-275.8949246,-242.9221249,-30.0807709,
3/17/2021 8:20,0.046990258,-273.0603575,-236.5289294,-29.37824908,
3/17/2021 8:30,0.047939823,-270.068394,-230.3103259,-28.79405283,
3/17/2021 8:40,0.048809288,-268.3359153,-225.7536449,-29.89618313,
3/17/2021 8:50,0.049603089,-268.1091383,-223.2570714,-33.02942469,
3/17/2021 9:00,0.050325609,-267.3389467,-220.8952481,-36.17939873,
3/17/2021 9:10,0.050981051,-264.1843679,-217.1550133,-37.63656573,
3/17/2021 9:20,0.05157356,-259.8430102,-213.2334063,-38.2749806,
3/17/2021 9:30,0.052107142,-256.6890719,-210.7199181,-39.79840316,
3/17/2021 9:40,0.052585676,-256.3156853,-209.1961242,-42.43337642,
3/17/2021 9:50,0.053012971,-259.3975117,-206.8300895,-44.68153332,
3/17/2021 10:00,0.053392648,-267.4143453,-203.1575094,-45.49037397,
3/17/2021 10:10,0.053728282,-284.9389085,-199.8341779,-45.81811892,
3/17/2021 10:20,0.054023278,-317.0138127,-198.2969534,-46.99020483,
3/17/2021 10:30,0.054280938,-365.623373,-197.9910938,-48.84311418,
3/17/2021 10:40,0.054504471,-430.536921,-197.1353014,-50.08032287,
3/17/2021 10:50,0.054696905,-507.5794984,-194.5871564,-50.12129349,
3/17/2021 11:00,0.05486122,-584.4463272,-190.8576653,-49.88629005,
3/17/2021 11:10,0.055000212,-649.0807906,-187.2393775,-50.32488377,
3/17/2021 11:20,0.055116594,-698.2348806,-184.3923594,-51.44498258,
3/17/2021 11:30,0.055212974,-732.4321466,-182.143763,-52.7208705,
3/17/2021 11:40,0.055291812,-753.1995086,-179.8756927,-53.65922462,
3/17/2021 11:50,0.055355523,-763.305208,-177.2093305,-53.97086878,
3/17/2021 12:00,0.055406345,-765.6824255,-174.2345557,-53.70531182,
3/17/2021 12:10,0.055446455,-763.5959694,-171.4920167,-53.64010642,
3/17/2021 12:20,0.055477908,-760.2586353,-169.7720498,-54.63063047,
3/17/2021 12:30,0.055502577,-757.0116705,-169.2118515,-56.60501459,
3/17/2021 12:40,0.055522174,-753.8036382,-168.7415688,-58.06329355,
3/17/2021 12:50,0.055538371,-750.4004549,-167.4138701,-58.388918,
3/17/2021 13:00,0.055552711,-746.2415842,-164.974957,-57.93435525,
3/17/2021 13:10,0.05556666,-740.6642431,-161.2925145,-57.08481801,
3/17/2021 13:20,0.055581612,-732.5691842,-156.4610526,-55.94498876,
3/17/2021 13:30,0.055598833,-720.6908097,-151.4464288,-54.52334859,
3/17/2021 13:40,0.055619552,-704.897136,-147.4773721,-53.18384563,
3/17/2021 13:50,0.05564487,-686.5355355,-144.91339,-52.60514221,
3/17/2021 14:00,0.055675827,-666.8776178,-143.4119893,-53.06275885,
3/17/2021 14:10,0.05571339,-646.4860479,-142.1629857,-54.01093245,
3/17/2021 14:20,0.055758419,-625.7398919,-140.6041256,-54.79975153,
3/17/2021 14:30,0.055811747,-604.9510254,-138.4544784,-55.24503685,
3/17/2021 14:40,0.055874094,-584.3785387,-135.7325063,-55.3848645,
3/17/2021 14:50,0.055946146,-564.4040549,-132.714591,-55.42319128,
3/17/2021 15:00,0.056028509,-545.6980054,-130.0184378,-55.72725642,
3/17/2021 15:10,0.056121715,-528.7756268,-127.9670005,-56.42246713,
3/17/2021 15:20,0.056226263,-512.6049416,-125.497991,-56.1816789,
3/17/2021 15:30,0.056342552,-495.4608418,-121.294763,-53.69592662,
3/17/2021 15:40,0.056470957,-477.4648521,-115.9461706,-49.86760867,
3/17/2021 15:50,0.056611785,-461.3251208,-112.2845023,-47.59137762,
3/17/2021 16:00,0.056765291,-449.037656,-112.2024748,-48.7479306,
3/17/2021 16:10,0.056931698,-438.6260686,-113.6277861,-51.2658206,
3/17/2021 16:20,0.057111153,-427.1309305,-113.488677,-52.12062764,
3/17/2021 16:30,0.057303786,-414.1125375,-111.1885591,-50.78624971,
3/17/2021 16:40,0.057509655,-401.6815099,-108.6569468,-49.24239357,
3/17/2021 16:50,0.057728784,-391.246947,-107.1200307,-48.8210409,
3/17/2021 17:00,0.057961179,-382.1788345,-105.8936515,-49.03436528,
3/17/2021 17:10,0.05820678,-373.5506835,-104.5247069,-49.15242577,
3/17/2021 17:20,0.058465515,-364.9365056,-103.1780253,-48.9813519,
3/17/2021 17:30,0.058737249,-356.4770612,-102.0540857,-48.88646716,
3/17/2021 17:40,0.059021808,-348.2951507,-100.8941882,-49.18034683,
3/17/2021 17:50,0.059318993,-340.3458383,-99.55213507,-49.94010238,
3/17/2021 18:00,0.059628554,-332.551411,-98.63535681,-50.81779466,
3/17/2021 18:10,0.059950224,-324.8788041,-98.78895117,-51.22535527,
3/17/2021 18:20,0.060283683,-317.3256491,-99.42977459,-50.62218758,
3/17/2021 18:30,0.06062858,-309.8533127,-99.27530677,-48.94460647,
3/17/2021 18:40,0.060984536,-302.3488219,-97.81744414,-46.75414537,
3/17/2021 18:50,0.061351128,-294.6760305,-95.95367394,-44.63306995,
3/17/2021 19:00,0.06172792,-286.6034011,-94.35766836,-42.70604759,
3/17/2021 19:10,0.062114433,-277.8865342,-92.31613599,-40.27012933,
3/17/2021 19:20,0.062510168,-269.1545672,-89.51908532,-37.38411344,
3/17/2021 19:30,0.062914598,-262.0920527,-87.41824033,-35.33326514,
3/17/2021 19:40,0.063327159,-257.7323203,-87.65469311,-35.51208701,
3/17/2021 19:50,0.063747275,-254.4213911,-89.1853764,-36.89075769,
3/17/2021 20:00,0.064174336,-250.0114083,-90.12096811,-37.86354511,
3/17/2021 20:10,0.064607718,-244.2920783,-90.388765,-37.91979325,
3/17/2021 20:20,0.065046764,-238.480677,-90.71632973,-37.52759571,
3/17/2021 20:30,0.065490792,-233.5384756,-90.99916546,-36.89444192,
3/17/2021 20:40,0.065939101,-229.8020014,-90.98176123,-36.30369434,
3/17/2021 20:50,0.066390951,-227.339507,-91.70247287,-36.50293216,
3/17/2021 21:00,0.066845588,-224.8575777,-93.02070229,-36.90469445,
3/17/2021 21:10,0.067302233,-220.5015022,-93.31431523,-36.05109459,
3/17/2021 21:20,0.067760086,-214.0113792,-92.02159048,-33.58170206,
3/17/2021 21:30,0.068218336,-207.1940207,-90.61794734,-31.18361844,
3/17/2021 21:40,0.06867614,-201.6012615,-90.22200911,-30.2229163,
3/17/2021 21:50,0.06913265,-197.1931059,-90.37083307,-30.26018428,
3/17/2021 22:00,0.069586971,-193.5274137,-90.45055853,-30.41309344,
3/17/2021 22:10,0.070038188,-190.1869365,-90.00476601,-29.9284076,
3/17/2021 22:20,0.070485374,-186.7748615,-88.84487086,-28.59815547,
3/17/2021 22:30,0.07092758,-183.1161778,-87.33627433,-26.64099038,
3/17/2021 22:40,0.071363849,-179.555591,-86.30865058,-24.81257316,
3/17/2021 22:50,0.071793188,-176.4518513,-86.06433087,-23.63445996,
3/17/2021 23:00,0.072214593,-173.6758847,-86.20774807,-22.91911664,
3/17/2021 23:10,0.072627055,-170.867684,-86.19895424,-22.21857846,
3/17/2021 23:20,0.073029558,-167.8811277,-85.83042213,-21.34226654,
3/17/2021 23:30,0.07342109,-164.8697879,-85.26078395,-20.45158495,
3/17/2021 23:40,0.073800655,-161.9131948,-84.73801175,-19.63678369,
3/17/2021 23:50,0.074167264,-158.6796686,-84.11939403,-18.54238087,
3/18/2021 0:00,0.074519956,-154.7998862,-83.07502678,-16.70442794,
3/18/2021 0:10,0.074857789,-151.0146649,-82.29936976,-14.77956508,
3/18/2021 0:20,0.075179851,-147.9175818,-82.25720955,-13.32790396,
3/18/2021 0:30,0.075485314,-145.4508536,-82.71909703,-12.36598771,
3/18/2021 0:40,0.075773415,-143.3525383,-83.5894334,-11.7135398,
3/18/2021 0:50,0.076043412,-141.0319508,-84.42979313,-10.77836582,
3/18/2021 1:00,0.076294649,-138.0129764,-84.50056472,-9.044797893,
3/18/2021 1:10,0.076526511,-134.607382,-83.61911733,-6.744143082,
3/18/2021 1:20,0.076738458,-131.3692632,-82.33309722,-4.522003094,
3/18/2021 1:30,0.076930049,-128.3303662,-81.38833087,-2.618547089,
3/18/2021 1:40,0.077100886,-124.9933646,-80.86241538,-0.733723099,
3/18/2021 1:50,0.077250723,-121.117335,-80.17200842,1.44673635,
3/18/2021 2:00,0.07737937,-117.3295118,-79.41829296,3.599021591,-716.6763891
3/18/2021 2:10,0.077486768,-114.3577364,-79.02072473,5.300538769,-718.0398932
3/18/2021 2:20,0.077572995,-112.1995818,-78.80597171,6.686268074,-720.2397699
3/18/2021 2:30,0.077638194,-110.4047965,-78.30157097,7.911484282,-722.8017103
3/18/2021 2:40,0.077682708,-108.5426364,-77.68904668,9.040183901,-725.2888991
3/18/2021 2:50,0.077706934,-106.228872,-77.30061233,10.18721443,-727.3443324
3/18/2021 3:00,0.077711391,-103.2226136,-76.79856647,11.79741004,-728.7520811
3/18/2021 3:10,0.077696689,-100.1034725,-76.04410943,13.63510494,-730.0828348
3/18/2021 3:20,0.07766349,-97.72279604,-75.46722198,15.13674779,-732.1662731
3/18/2021 3:30,0.077612571,-96.13398807,-75.44285933,16.06953537,-735.0254781
3/18/2021 3:40,0.077544733,-94.51542239,-75.53385888,16.88425694,-737.7990411
3/18/2021 3:50,0.077460865,-92.29346243,-75.27124439,17.80748596,-739.8919823
3/18/2021 4:00,0.077361898,-89.87005084,-75.06916451,18.66682501,-741.7479859
3/18/2021 4:10,0.077248804,-87.81090258,-75.37116056,19.60701367,-743.9847224
3/18/2021 4:20,0.077122616,-86.20715675,-75.87500683,21.26454362,-746.7100563
3/18/2021 4:30,0.076984385,-84.83533914,-76.01756994,23.29005215,-749.6938717
3/18/2021 4:40,0.076835216,-83.49690869,-75.84052448,24.0102019,-752.7314726
3/18/2021 4:50,0.076676236,-82.05231892,-75.64679156,23.87691699,-755.6789057
3/18/2021 5:00,0.076508596,-80.42450273,-75.51130427,23.94502672,-758.4550927
3/18/2021 5:10,0.076333481,-78.8890521,-75.5244109,24.80099218,-761.3328576
3/18/2021 5:20,0.076152081,-77.84797444,-75.91698455,25.87643907,-764.7115858
3/18/2021 5:30,0.075965614,-77.36254166,-76.69786121,26.41107091,-768.6394873
3/18/2021 5:40,0.075775304,-77.09651577,-77.50572746,26.08013454,-772.7550937
3/18/2021 5:50,0.075582392,-76.74125112,-78.15579552,25.13980167,-776.7396096
3/18/2021 6:00,0.075388133,-76.16695137,-78.80964549,24.19111855,-780.5094562
3/18/2021 6:10,0.075193787,-75.29964181,-79.56526761,23.78920028,-784.044574
3/18/2021 6:20,0.075000626,-74.27449504,-80.31464895,24.02971413,-787.4695725
3/18/2021 6:30,0.074809925,-73.37207124,-81.00953681,24.39171278,-791.0090365
3/18/2021 6:40,0.074622966,-72.53595421,-81.46696409,24.62869135,-794.565209
3/18/2021 6:50,0.074441035,-71.00904397,-80.94756982,25.28885346,-797.371769
3/18/2021 7:00,0.074265417,-68.2018847,-78.9946254,27.13133761,-798.8337818
3/18/2021 7:10,0.0740974,-65.28133536,-77.11149333,29.23264283,-800.1111085
3/18/2021 7:20,0.073938272,-64.11818577,-77.45632067,29.90516391,-803.0667225
3/18/2021 7:30,0.073789315,-65.23671153,-80.35403403,28.46313077,-808.2108349
3/18/2021 7:40,0.073651813,-67.48259939,-84.24426646,25.78187513,-814.367296
3/18/2021 7:50,0.073527039,-69.67407115,-87.69167465,22.77196536,-820.3357483
3/18/2021 8:00,0.073416252,-71.18232587,-90.18424572,20.06851859,-825.4954936
3/18/2021 8:10,0.073320708,-71.63550252,-91.51901934,18.3711273,-829.4942098
3/18/2021 8:20,0.073241649,-71.30506894,-92.06746703,17.75684916,-832.6172353
3/18/2021 8:30,0.073180309,-71.29010029,-92.98802639,17.26503472,-835.9701524
3/18/2021 8:40,0.073137908,-72.34357143,-95.03959313,15.85591566,-840.315571
3/18/2021 8:50,0.073115637,-73.62401488,-97.30995368,14.02133053,-844.836038
3/18/2021 9:00,0.073114679,-73.97455921,-98.5710148,12.69733004,-848.4011347
3/18/2021 9:10,0.073136192,-73.46678162,-98.83659565,12.085079,-851.0916551
3/18/2021 9:20,0.073181321,-73.12537488,-99.07566036,11.55403124,-853.9281302
3/18/2021 9:30,0.073251179,-73.60248231,-100.0155114,10.76942898,-857.5543471
3/18/2021 9:40,0.073346838,-74.34978627,-101.3262335,10.04504307,-861.4020236
3/18/2021 9:50,0.073469354,-74.63871509,-102.4870842,9.638466939,-864.7194665
3/18/2021 10:00,0.073619714,-74.35219869,-103.5140762,9.24233251,-867.3533778
3/18/2021 10:10,0.073798887,-73.8107509,-104.8124906,8.623078921,-869.5787188
3/18/2021 10:20,0.074007782,-73.23683643,-106.3135678,8.003728804,-871.5946396
3/18/2021 10:30,0.074247263,-72.58469193,-107.4094839,7.821852635,-873.3880227
3/18/2021 10:40,0.074518153,-71.79900542,-107.694785,8.221400976,-874.9146933
3/18/2021 10:50,0.074821174,-71.15862085,-107.6380551,8.648423834,-876.1461374
3/18/2021 11:00,0.075157017,-71.14114987,-107.9739785,8.343329187,-877.0634385
3/18/2021 11:10,0.075526272,-71.86138296,-109.0190257,7.028078305,-877.6774959
3/18/2021 11:20,0.075929466,-72.66323237,-110.3005987,5.483508118,-878.0618096
