ts,value
2021-03-18 07:38:05.839,0.072492
2021-03-18 08:02:29.238,0.07241949999999997
2021-03-18 08:26:49.489,0.07105269999999997
2021-03-18 08:51:10.613,0.07114189999999998
2021-03-18 09:15:31.411,0.06970969999999999
2021-03-18 09:39:53.422,0.06867990000000002
2021-03-18 10:04:14.883,0.06864069999999989
2021-03-18 10:28:36.652,0.06687050000000005
2021-03-18 10:52:58.033,0.06672630000000013
2021-03-18 11:17:19.273,0.06535250000000004
2021-03-18 11:41:42.872,0.06443569999999998
2021-03-18 12:06:04.303,0.06339309999999998
2021-03-18 12:18:35.342,0.06278230000000007
2021-03-18 12:42:56.191,0.06233690000000003
2021-03-18 13:07:18.532,0.06878100000000009
2021-03-18 13:31:42.408,0.07715749999999999
2021-03-18 13:56:01.719,0.08367809999999998
2021-03-18 14:20:25.842,0.09006140000000007
2021-03-18 14:44:43.891,0.09488209999999997
2021-03-18 15:09:06.270,0.09990810000000006
2021-03-18 15:33:27.069,0.10503230000000008
2021-03-18 15:57:48.493,0.1068633000000001
2021-03-18 16:22:10.060,0.10975119999999994
2021-03-18 16:49:32.901,0.11327159999999992
2021-03-18 17:13:53.711,0.11454500000000001
2021-03-18 17:38:15.811,0.11831180000000008
2021-03-18 18:02:38.170,0.11739940000000004
2021-03-18 18:26:58.260,0.11989499999999997
2021-03-18 18:51:21.000,0.12136750000000007
2021-03-18 19:15:44.280,0.12226519999999996
2021-03-18 19:40:03.971,0.125409
2021-03-18 20:04:24.561,0.12776940000000003
2021-03-18 20:28:49.620,0.13004440000000006
2021-03-18 20:53:08.331,0.13327279999999997
2021-03-18 21:17:33.381,0.13590410000000008
2021-03-18 21:41:51.140,0.13847600000000004
2021-03-18 22:06:13.581,0.14003390000000004
2021-03-18 22:30:34.051,0.14166
2021-03-18 22:54:57.971,0.14480110000000002
2021-03-18 23:19:16.650,0.14814419999999995
2021-03-18 23:43:38.992,0.15044990000000003
2021-03-19 00:08:00.991,0.15277359999999995
2021-03-19 00:17:07.853,0.15390959999999998
2021-03-19 00:41:24.792,0.15699550000000007
2021-03-19 01:05:45.693,0.1588729000000001
2021-03-19 01:30:07.223,0.16174540000000004
2021-03-19 01:54:29.143,0.1637008000000001
2021-03-19 02:18:50.312,0.16689810000000005
2021-03-19 02:43:12.532,0.1695829000000001
2021-03-19 03:07:33.733,0.17237049999999998
2021-03-19 03:31:56.652,0.17488140000000008
2021-03-19 03:56:18.132,0.1782399
2021-03-19 04:20:39.363,0.18022519999999997
2021-03-19 04:45:00.483,0.18333529999999998
2021-03-19 05:09:22.232,0.1857084
2021-03-19 05:33:43.032,0.18877089999999996
2021-03-19 05:58:05.932,0.19100700000000004
2021-03-19 06:22:26.023,0.19420330000000008
2021-03-19 06:46:47.583,0.19704549999999998
2021-03-19 07:11:10.072,0.199797
2021-03-19 07:37:32.242,0.20201980000000008
2021-03-19 08:01:53.992,0.20530859999999995
2021-03-19 08:26:14.918,0.20816450000000009
2021-03-19 08:50:37.649,0.21055040000000003
2021-03-19 09:14:57.432,0.21267440000000004
2021-03-19 09:39:19.976,0.21625930000000004
2021-03-19 10:03:42.210,0.2184834
2021-03-19 10:28:02.113,0.22115699999999994
2021-03-19 10:52:24.142,0.223124
2021-03-19 11:16:45.972,0.22578890000000007
2021-03-19 11:41:07.852,0.22858780000000012
2021-03-19 12:05:31.292,0.23137430000000003
2021-03-19 12:18:35.248,0.23271370000000002
2021-03-19 12:42:56.777,0.23549909999999996
2021-03-19 13:07:25.017,0.23835669999999998
2021-03-19 13:31:39.877,0.24076149999999996
2021-03-19 13:56:01.628,0.24373580000000006
2021-03-19 14:20:24.047,0.24509290000000006
2021-03-19 14:44:44.477,0.2483894000000001
2021-03-19 15:09:06.597,0.25112369999999995
2021-03-19 15:33:27.767,0.25371109999999997
2021-03-19 15:57:49.198,0.2558251
2021-03-19 16:22:11.547,0.2597429
2021-03-19 16:49:33.749,0.2615957
2021-03-19 17:13:54.981,0.2644044
2021-03-19 17:38:17.057,0.2668498
2021-03-19 18:02:37.828,0.269308
2021-03-19 18:27:02.058,0.27138260000000003
2021-03-19 18:51:21.098,0.2742045999999999
2021-03-19 19:15:42.008,0.2767411999999999
2021-03-19 19:40:04.229,0.27954049999999997
2021-03-19 20:04:25.988,0.2825618000000001
2021-03-19 20:28:48.048,0.2847461
2021-03-19 20:53:08.679,0.2876495
2021-03-19 21:17:30.509,0.2905135999999999
2021-03-19 21:41:51.779,0.2926508000000001
2021-03-19 22:06:13.100,0.2921977
2021-03-19 22:30:34.740,0.2912452
2021-03-19 22:54:57.259,0.2902374
2021-03-19 23:19:17.799,0.28976230000000003
2021-03-19 23:43:39.609,0.28857749999999993
2021-03-20 00:08:00.740,0.28882220000000003
2021-03-20 00:17:10.990,0.2885741999999999
2021-03-20 00:41:26.230,0.2872386
2021-03-20 01:05:47.779,0.28672890000000006
2021-03-20 01:30:09.133,0.2856390000000001
2021-03-20 01:54:31.031,0.28562849999999995
2021-03-20 02:18:52.202,0.28526930000000006
2021-03-20 02:43:14.313,0.28471199999999997
2021-03-20 03:07:36.373,0.2845164000000001
2021-03-20 03:31:58.195,0.28355319999999995
2021-03-20 03:56:18.654,0.283378
2021-03-20 04:20:39.835,0.2828821
2021-03-20 04:45:03.575,0.283292
2021-03-20 05:09:24.365,0.28217780000000003
2021-03-20 05:33:44.794,0.2816715000000001
2021-03-20 05:58:06.145,0.2814394
2021-03-20 06:22:27.245,0.2808899
2021-03-20 06:46:48.823,0.2804864
2021-03-20 07:11:11.394,0.2798722
2021-03-20 07:37:35.245,0.27999609999999997
2021-03-20 08:01:54.294,0.2785504
2021-03-20 08:26:15.735,0.27858440000000007
2021-03-20 08:50:36.834,0.278732
2021-03-20 09:14:58.425,0.2785904
2021-03-20 09:39:20.925,0.27732140000000005
2021-03-20 10:03:41.845,0.27671119999999993
2021-03-20 10:28:03.695,0.2756151
2021-03-20 10:52:24.637,0.2760334
2021-03-20 11:16:47.036,0.2749241
2021-03-20 11:41:08.866,0.2780201
2021-03-20 12:05:31.006,0.2808476
2021-03-20 12:19:03.638,0.2814869000000001
2021-03-20 12:43:32.419,0.28602819999999995
2021-03-20 13:07:46.937,0.2886616999999999
2021-03-20 13:32:10.027,0.2929617
2021-03-20 13:56:31.117,0.2952587
2021-03-20 14:20:51.197,0.29993859999999994
2021-03-20 14:45:13.108,0.30195819999999995
2021-03-20 15:09:35.396,0.3055118000000001
2021-03-20 15:33:58.247,0.3084064000000001
2021-03-20 15:58:17.916,0.3116755
2021-03-20 16:22:40.177,0.3138474
2021-03-20 16:50:02.217,0.3171256
2021-03-20 17:14:22.447,0.31916100000000003
2021-03-20 17:38:44.916,0.32159340000000003
2021-03-20 18:02:57.197,0.32159340000000003
2021-03-20 18:27:19.488,0.32681840000000006
2021-03-20 18:51:40.458,0.32928159999999995
2021-03-20 19:16:01.758,0.3319791999999999
2021-03-20 19:40:24.227,0.33443009999999995
2021-03-20 20:04:45.517,0.3372858000000001
2021-03-20 20:29:09.137,0.3398880999999999
2021-03-20 20:53:28.727,0.3427489
2021-03-20 21:17:49.668,0.34531919999999994
2021-03-20 21:42:05.848,0.34826219999999997
2021-03-20 22:06:27.427,0.3512825999999999
2021-03-20 22:30:49.428,0.3545528
2021-03-20 22:55:10.417,0.356417
2021-03-20 23:19:32.037,0.3595457000000001
2021-03-20 23:43:58.917,0.36230890000000004
2021-03-21 00:08:20.665,0.36473999999999995
2021-03-21 00:17:11.008,0.36527109999999996
2021-03-21 00:41:28.159,0.36810300000000007
2021-03-21 01:05:48.429,0.3706775
2021-03-21 01:30:12.969,0.3730085999999999
2021-03-21 01:54:31.608,0.3758908000000002
2021-03-21 02:18:52.690,0.37855130000000015
2021-03-21 02:43:14.769,0.3813803
2021-03-21 03:07:35.670,0.38343609999999995
2021-03-21 03:31:58.899,0.38676730000000004
2021-03-21 03:56:18.700,0.38962759999999996
2021-03-21 04:20:40.320,0.3922867
2021-03-21 04:45:02.059,0.394992
2021-03-21 05:09:23.808,0.3975231
2021-03-21 05:33:44.919,0.40050790000000003
2021-03-21 05:58:06.923,0.40262180000000014
2021-03-21 06:22:28.207,0.40607309999999996
2021-03-21 06:46:49.973,0.40822670000000005
2021-03-21 07:11:11.453,0.41111659999999994
2021-03-21 07:37:33.063,0.4147076999999999
2021-03-21 08:01:54.672,0.41736550000000006
2021-03-21 08:26:16.433,0.419674
2021-03-21 08:50:38.343,0.42251059999999996
2021-03-21 09:14:59.562,0.4250870000000001
2021-03-21 09:39:23.094,0.42833560000000004
2021-03-21 10:03:43.333,0.4296618000000001
2021-03-21 10:28:03.707,0.4320504999999999
2021-03-21 10:52:26.339,0.43487890000000007
2021-03-21 11:16:46.917,0.4374574000000001
2021-03-21 11:41:09.715,0.4397084000000001
2021-03-21 12:05:31.243,0.44260069999999996
2021-03-21 12:18:34.606,0.4438523000000001
2021-03-21 12:42:55.257,0.4462976999999999
2021-03-21 13:07:19.046,0.44966569999999995
2021-03-21 13:31:38.437,0.4509419
2021-03-21 13:56:00.126,0.4538966000000001
2021-03-21 14:20:22.457,0.45772880000000005
2021-03-21 14:44:42.947,0.4580421
2021-03-21 15:09:04.786,0.46134300000000006
2021-03-21 15:33:26.824,0.4635017
2021-03-21 15:57:47.877,0.4664600000000001
2021-03-21 16:22:09.826,0.4684222
2021-03-21 16:49:30.747,0.4707667
2021-03-21 17:13:52.337,0.47330990000000006
2021-03-21 17:38:15.446,0.47585069999999996
2021-03-21 18:02:36.307,0.4781040000000001
2021-03-21 18:26:58.778,0.48111360000000003
2021-03-21 18:51:18.779,0.48346069999999997
2021-03-21 19:15:44.869,0.4857889999999999
2021-03-21 19:40:02.119,0.4885896999999999
2021-03-21 20:04:23.759,0.49117199999999994
2021-03-21 20:28:45.128,0.49347450000000015
2021-03-21 20:53:10.336,0.49639540000000004
2021-03-21 21:17:28.675,0.49898220000000004
2021-03-21 21:41:49.235,0.5017693999999999
2021-03-21 22:06:14.464,0.5039377
2021-03-21 22:30:32.354,0.5069336
2021-03-21 22:54:54.184,0.5095955
2021-03-21 23:19:15.565,0.5116793
2021-03-21 23:43:38.004,0.5144815999999999
2021-03-22 00:07:59.949,0.5170073000000001
2021-03-22 00:17:09.116,0.5181117000000001
2021-03-22 00:41:25.787,0.5203070000000001
2021-03-22 01:05:46.757,0.5232060000000001
2021-03-22 01:30:11.267,0.5260830000000001
2021-03-22 01:54:30.059,0.528357
2021-03-22 02:18:53.018,0.530491
2021-03-22 02:43:14.338,0.534135
2021-03-22 03:07:36.947,0.5365409999999999
2021-03-22 03:31:56.099,0.5387200000000001
2021-03-22 03:56:20.164,0.5412299999999999
2021-03-22 04:20:40.084,0.5437639999999999
2021-03-22 04:45:02.553,0.5461020000000001
2021-03-22 05:09:23.092,0.5487569999999999
2021-03-22 05:33:43.803,0.551523
2021-03-22 05:58:07.763,0.5542870000000002
2021-03-22 06:22:27.393,0.55653
2021-03-22 06:46:48.752,0.5593629999999998
2021-03-22 07:11:10.802,0.562127
2021-03-22 07:37:33.186,0.564716
2021-03-22 08:01:53.846,0.5670459999999999
2021-03-22 08:26:15.406,0.5697020000000002
2021-03-22 08:50:37.485,0.572244
2021-03-22 09:14:58.594,0.5750629999999999
2021-03-22 09:39:21.025,0.5768819999999999
2021-03-22 10:03:42.606,0.579423
2021-03-22 10:28:03.559,0.582389
2021-03-22 10:52:25.459,0.5851489999999999
2021-03-22 11:16:46.299,0.5872569999999999
2021-03-22 11:41:07.843,0.589801
2021-03-22 12:05:30.009,0.5927360000000002
2021-03-22 12:29:51.958,0.594641
2021-03-22 12:54:13.851,0.5971979999999999
2021-03-22 13:18:34.150,0.59979
2021-03-22 13:42:56.268,0.6033950000000001
2021-03-22 14:07:18.431,0.6047990000000001
2021-03-22 14:31:39.146,0.6073280000000001
2021-03-22 14:56:00.346,0.609632
2021-03-22 15:20:21.865,0.6122559999999999
2021-03-22 15:44:44.627,0.6143080000000001
2021-03-22 16:09:05.275,0.6178049999999999
2021-03-22 16:33:26.756,0.6193440000000001
2021-03-22 17:00:49.336,0.622031
2021-03-22 17:25:10.599,0.6246659999999999
2021-03-22 17:49:31.630,0.627067
2021-03-22 18:13:53.222,0.628986
2021-03-22 18:38:16.054,0.6323510000000001
2021-03-22 19:02:36.701,0.6337729999999999
2021-03-22 19:26:58.792,0.636611
2021-03-22 19:51:19.743,0.638978
2021-03-22 20:15:43.249,0.6413600000000002
2021-03-22 20:40:03.451,0.6443399999999999
2021-03-22 21:04:24.152,0.6469530000000001
2021-03-22 21:28:45.686,0.649283
2021-03-22 21:53:07.257,0.6516820000000001
2021-03-22 22:17:30.257,0.653931
2021-03-22 22:41:50.467,0.656631
2021-03-22 23:06:11.916,0.658852
2021-03-22 23:30:33.556,0.6615799999999998
2021-03-22 23:54:55.177,0.664005
2021-03-23 00:17:10.238,0.6662809999999999
2021-03-23 00:41:27.077,0.668588
2021-03-23 01:05:49.707,0.6710780000000001
2021-03-23 01:30:10.859,0.673541
2021-03-23 01:54:32.568,0.675746
2021-03-23 02:18:53.817,0.6780549999999999
2021-03-23 02:43:15.328,0.6803600000000001
2021-03-23 03:07:35.768,0.683141
2021-03-23 03:31:57.489,0.685792
2021-03-23 03:56:18.950,0.6879190000000002
2021-03-23 04:20:40.670,0.690822
2021-03-23 04:45:02.169,0.692931
2021-03-23 05:09:24.578,0.6954229999999999
2021-03-23 05:33:45.230,0.6980839999999999
2021-03-23 05:58:10.550,0.700302
2021-03-23 06:22:29.458,0.7025270000000001
2021-03-23 06:46:49.940,0.705822
2021-03-23 07:11:11.509,0.708026
2021-03-23 07:37:33.659,0.711095
2021-03-23 08:01:56.000,0.713516
2021-03-23 08:26:17.180,0.715589
2021-03-23 08:50:39.240,0.71757
2021-03-23 09:14:59.660,0.7198100000000001
2021-03-23 09:39:22.128,0.722621
2021-03-23 10:03:43.339,0.726596
2021-03-23 10:28:04.369,0.728982
2021-03-23 10:52:26.790,0.729322
2021-03-23 11:16:47.370,0.732367
2021-03-23 11:41:09.489,0.7348589999999999
2021-03-23 12:05:32.977,0.736526
2021-03-23 12:19:04.390,0.736353
2021-03-23 12:43:27.018,0.7390920000000001
2021-03-23 13:07:48.393,0.7430370000000002
2021-03-23 13:32:09.443,0.744149
2021-03-23 13:56:35.603,0.7468139999999999
2021-03-23 14:20:54.637,0.748991
2021-03-23 14:45:13.897,0.749517
2021-03-23 15:09:37.358,0.7576799999999999
2021-03-23 15:33:57.597,0.753865
2021-03-23 15:58:18.567,0.756027
2021-03-23 16:22:41.377,0.7563690000000001
2021-03-23 16:50:02.946,0.76054
2021-03-23 17:14:23.757,0.7602329999999999
2021-03-23 17:38:45.616,0.76343
2021-03-23 18:03:08.146,0.7643
2021-03-23 18:27:29.427,0.766324
2021-03-23 18:51:49.976,0.768159
2021-03-23 19:16:11.506,0.7703540000000002
2021-03-23 19:40:35.395,0.7713370000000002
2021-03-23 20:04:55.815,0.774059
2021-03-23 20:29:27.055,0.776435
2021-03-23 20:53:37.965,0.7770700000000001
2021-03-23 21:17:59.297,0.779174
2021-03-23 21:42:21.926,0.7804679999999999
2021-03-23 22:06:44.226,0.781544
2021-03-23 22:31:04.077,0.7847540000000002
2021-03-23 22:55:26.946,0.7853410000000001
2021-03-23 23:19:47.237,0.7872620000000001
2021-03-23 23:44:10.226,0.788851
2021-03-24 00:08:30.358,0.790222
2021-03-24 00:17:38.282,0.7913330000000001
2021-03-24 00:42:00.511,0.7925850000000001
2021-03-24 01:06:21.472,0.793701
2021-03-24 01:30:48.191,0.7954920000000001
2021-03-24 01:55:04.692,0.797056
2021-03-24 02:19:28.591,0.798832
2021-03-24 02:43:49.152,0.800502
2021-03-24 03:08:09.807,0.8019700000000001
2021-03-24 03:32:30.616,0.8028700000000002
2021-03-24 03:56:52.117,0.8036840000000001
2021-03-24 04:21:14.315,0.8050840000000001
2021-03-24 04:45:35.756,0.8065120000000001
2021-03-24 05:09:56.466,0.807914
2021-03-24 05:34:18.026,0.808807
2021-03-24 05:58:40.226,0.809771
2021-03-24 06:23:02.750,0.811099
2021-03-24 06:47:24.409,0.812635
2021-03-24 07:11:44.940,0.8134450000000002
2021-03-24 07:38:06.410,0.8153270000000001
2021-03-24 08:02:27.998,0.816044
2021-03-24 08:26:49.570,0.8174290000000002
2021-03-24 08:51:12.359,0.8183670000000001
2021-03-24 09:15:33.099,0.819353
2021-03-24 09:39:55.160,0.8222929999999999
2021-03-24 10:04:15.950,0.82277
2021-03-24 10:28:38.109,0.8234729999999999
2021-03-24 10:53:01.100,0.8240750000000001
2021-03-24 11:17:21.768,0.8257860000000001
2021-03-24 11:41:42.439,0.826311
2021-03-24 12:06:03.699,0.8281959999999999
2021-03-24 12:30:27.438,0.8308040000000001
