ts,value
2021-03-10 04:17:34.444,
2021-03-10 04:23:03.554,
2021-03-10 04:28:32.964,
2021-03-10 04:34:02.742,
2021-03-10 04:39:29.842,
2021-03-10 04:44:59.915,
2021-03-10 04:50:27.795,
2021-03-10 04:55:57.364,
2021-03-10 05:01:26.275,
2021-03-10 05:06:55.875,
2021-03-10 05:12:24.074,
2021-03-10 05:17:57.692,
2021-03-10 05:23:22.165,
2021-03-10 05:28:49.966,
2021-03-10 05:34:20.050,
2021-03-10 05:39:48.432,
2021-03-10 05:45:16.753,
2021-03-10 05:50:47.682,
2021-03-10 05:56:14.613,
2021-03-10 06:01:48.581,
2021-03-10 06:07:15.832,
2021-03-10 06:12:42.601,
2021-03-10 06:18:11.951,
2021-03-10 06:23:39.263,
2021-03-10 06:29:08.449,
2021-03-10 06:34:40.491,
2021-03-10 06:40:07.821,
2021-03-10 06:45:35.901,
2021-03-10 06:51:04.591,
2021-03-10 06:56:33.992,
2021-03-10 07:02:02.436,
2021-03-10 07:07:33.336,
2021-03-10 07:12:59.683,
2021-03-10 07:18:29.978,
2021-03-10 07:23:59.745,
2021-03-10 07:29:29.537,
2021-03-10 07:34:55.448,
2021-03-10 07:40:24.856,
2021-03-10 07:45:53.687,
2021-03-10 07:51:22.305,
2021-03-10 07:56:52.908,
2021-03-10 08:02:20.857,
2021-03-10 08:07:49.215,
2021-03-10 08:13:18.677,
2021-03-10 08:18:47.528,
2021-03-10 08:24:16.678,
2021-03-10 08:29:45.925,
2021-03-10 08:35:14.477,
2021-03-10 08:40:43.377,
2021-03-10 08:46:13.748,
2021-03-10 08:51:44.570,
2021-03-10 08:57:09.967,
2021-03-10 09:02:40.597,
2021-03-10 09:08:08.207,
2021-03-10 09:13:36.620,
2021-03-10 09:19:05.698,
2021-03-10 09:24:34.058,
2021-03-10 09:30:07.145,
2021-03-10 09:35:32.700,
2021-03-10 09:41:01.340,
2021-03-10 09:46:30.047,
2021-03-10 09:51:59.627,
2021-03-10 09:57:27.719,
2021-03-10 10:02:56.768,
2021-03-10 10:08:27.752,
2021-03-10 10:13:54.883,
2021-03-10 10:19:24.923,
2021-03-10 10:24:53.379,
2021-03-10 10:30:22.717,
2021-03-10 10:35:51.957,
2021-03-10 10:41:20.225,
2021-03-10 10:46:49.123,
2021-03-10 10:52:19.404,
2021-03-10 10:57:47.773,
2021-03-10 11:03:15.393,
2021-03-10 11:08:43.722,
2021-03-10 11:14:13.394,
2021-03-10 11:19:42.101,
2021-03-10 11:25:02.595,
2021-03-10 11:30:10.525,
2021-03-10 11:35:13.954,
2021-03-10 11:40:00.292,
2021-03-10 11:44:46.866,
2021-03-10 11:49:33.612,
2021-03-10 11:54:19.704,
2021-03-10 11:59:04.977,
2021-03-10 12:03:51.333,
2021-03-10 12:08:39.074,
2021-03-10 12:13:24.504,
2021-03-10 12:18:10.714,
2021-03-10 12:22:56.534,
2021-03-10 12:27:43.956,
2021-03-10 12:32:31.201,
2021-03-10 12:37:15.784,
2021-03-10 12:42:01.211,
2021-03-10 12:46:48.120,
2021-03-10 12:51:34.241,
2021-03-10 12:56:23.601,
2021-03-10 13:01:06.361,
2021-03-10 13:05:54.661,
2021-03-10 13:10:42.011,
2021-03-10 13:15:26.840,
2021-03-10 13:20:12.409,
2021-03-10 13:24:58.138,
2021-03-10 13:29:46.206,
2021-03-10 14:49:43.102,14.595925
2021-03-10 14:55:17.623,14.594195000000001
2021-03-10 15:29:13.097,14.594895000000001
2021-03-10 16:03:11.719,14.594775
2021-03-10 16:37:09.130,14.597795
2021-03-10 17:11:06.322,14.597145
2021-03-10 17:45:04.616,14.599255000000001
2021-03-10 18:19:01.494,14.59888
2021-03-10 18:53:00.237,14.600135000000002
2021-03-10 19:26:56.867,14.602794999999999
2021-03-15 12:43:47.566,
2021-03-15 13:37:12.444,16.353165
2021-03-15 14:04:45.716,16.35678
2021-03-15 14:38:43.434,16.344715
2021-03-15 15:12:41.533,16.021885
2021-03-15 15:46:39.572,16.0168
2021-03-15 16:20:38.473,16.018565000000002
2021-03-15 16:54:35.323,16.014075000000002
2021-03-15 17:28:33.494,16.015115
2021-03-15 18:02:35.933,16.013975
2021-03-15 18:36:29.613,16.014445000000002
2021-03-15 19:10:27.683,16.017865
2021-03-15 19:44:26.754,16.019935
2021-03-15 20:18:24.715,16.019465
2021-03-15 20:52:22.305,16.01957
2021-03-15 21:26:21.284,16.018935
2021-03-15 22:00:21.054,16.018980000000003
2021-03-15 22:34:17.543,16.019545
2021-03-15 23:08:14.285,16.019175
2021-03-15 23:42:12.393,16.020054999999996
2021-03-16 00:16:10.487,16.019074999999997
2021-03-16 12:47:58.843,16.0033
2021-03-16 13:21:56.543,15.999965
2021-03-16 13:56:06.670,15.969665000000003
2021-03-16 14:29:54.219,15.166705
2021-03-16 15:04:08.353,14.594035
2021-03-16 15:38:10.477,14.589814999999996
2021-03-16 16:11:52.619,14.596654999999998
2021-03-16 16:45:46.390,14.594655
2021-03-16 17:19:44.030,14.601230000000001
2021-03-16 17:53:42.767,14.599115
2021-03-16 18:27:40.625,14.636915
2021-03-16 19:01:45.764,14.676035
2021-03-16 19:35:36.737,14.715195000000001
2021-03-16 20:09:35.652,14.749174999999996
2021-03-17 03:46:52.998,15.000279999999998
2021-03-17 04:10:55.437,15.007859999999999
2021-03-17 04:34:58.949,15.013535
2021-03-17 04:59:01.523,15.022655
2021-03-17 05:23:05.247,15.027165
2021-03-17 05:47:08.896,15.034275000000001
2021-03-17 06:11:10.758,15.040070000000002
2021-03-17 06:35:14.246,15.046415
2021-03-17 06:59:17.897,15.051385
2021-03-17 07:23:20.078,15.059135
2021-03-17 07:49:24.555,15.056624999999999
2021-03-17 08:13:27.195,15.058205000000001
2021-03-17 08:37:30.711,15.063229999999999
2021-03-17 09:01:33.481,15.060354999999998
2021-03-17 09:25:36.367,15.061160000000003
2021-03-17 09:49:39.307,15.058465
2021-03-17 10:13:43.598,15.061810000000001
2021-03-17 10:37:45.568,15.062415
2021-03-17 11:01:48.691,14.59416
2021-03-17 11:25:51.997,14.594845
2021-03-17 11:49:51.999,
2021-03-17 12:13:52.149,14.593174999999999
2021-03-17 12:37:55.312,14.591229999999998
2021-03-17 13:01:59.632,14.5894
2021-03-17 13:26:00.859,14.589575000000002
2021-03-17 13:50:02.320,14.645375000000001
2021-03-17 14:14:06.690,14.70007
2021-03-17 14:38:09.177,14.748330000000001
2021-03-17 15:02:12.008,14.791865
2021-03-17 15:26:16.600,14.830675
2021-03-17 15:50:18.653,14.87296
2021-03-17 16:15:02.967,14.898539999999999
2021-03-17 16:38:24.284,14.929415
2021-03-17 17:05:28.574,14.95633
2021-03-17 17:29:30.922,14.97555
2021-03-17 17:53:36.276,14.995785
2021-03-17 18:17:38.059,15.013794999999998
2021-03-17 18:41:41.409,15.03144
2021-03-17 19:05:43.406,15.051295
2021-03-17 19:29:47.735,15.071795
2021-03-17 19:53:50.270,15.079825
2021-03-17 20:17:52.971,15.092245
2021-03-17 20:41:57.344,15.103985000000002
2021-03-17 21:05:59.065,15.110590000000002
2021-03-17 21:30:02.890,15.125855000000001
2021-03-17 21:54:05.377,15.13769
2021-03-17 22:18:10.956,15.146045
2021-03-17 22:42:16.131,15.153415
2021-03-17 23:06:15.599,15.161185000000001
2021-03-17 23:30:13.269,
2021-03-17 23:54:18.699,15.176020000000001
2021-03-18 00:02:56.473,15.179695
2021-03-18 00:26:57.900,15.186834999999999
2021-03-18 00:50:59.516,15.19131
2021-03-18 01:15:02.915,15.200145000000001
2021-03-18 01:39:08.745,15.208965
2021-03-18 02:03:08.771,15.215720000000001
2021-03-18 02:27:11.906,15.222605
2021-03-18 02:51:17.777,15.226529999999999
2021-03-18 03:15:21.086,15.234294999999998
2021-03-18 03:39:23.432,15.239105
2021-03-18 04:03:26.299,15.243409999999999
2021-03-18 04:27:28.495,15.247844999999996
2021-03-18 04:51:30.452,15.251149999999999
2021-03-18 05:15:35.202,15.25463
2021-03-18 05:39:37.493,15.256645
2021-03-18 06:03:40.298,15.256020000000005
2021-03-18 06:27:42.855,15.260025
2021-03-18 06:51:47.431,15.262125
2021-03-18 07:15:50.149,15.268875000000005
2021-03-18 07:41:53.229,15.265375
2021-03-18 08:05:58.125,15.261135
2021-03-18 08:29:58.940,15.26213
2021-03-18 08:54:01.852,15.25857
2021-03-18 09:19:03.315,15.259884999999999
2021-03-18 09:43:43.540,15.25814
2021-03-18 10:08:23.600,15.259935
2021-03-18 10:33:04.289,15.260059999999996
2021-03-18 10:57:47.868,15.262360000000001
2021-03-18 11:22:26.032,15.259995
2021-03-18 11:47:04.899,15.260735
2021-03-18 12:11:44.152,15.260525
2021-03-18 12:36:24.252,15.260749999999998
2021-03-18 13:05:01.015,15.263685
2021-03-18 13:29:35.355,15.261635
2021-03-18 13:54:16.842,15.265155
2021-03-18 14:18:55.471,15.266830000000004
2021-03-18 14:43:35.626,15.267635000000002
2021-03-18 15:08:15.615,15.265785
2021-03-18 15:32:56.492,15.272725
2021-03-18 15:57:36.860,15.279485
2021-03-18 16:22:16.551,15.272760000000005
2021-03-18 16:49:56.533,15.27335
2021-03-18 17:14:36.946,15.274105
2021-03-18 17:39:17.176,15.281449999999996
2021-03-18 18:04:00.007,15.292269999999998
2021-03-18 18:28:37.206,15.290294999999999
2021-03-18 18:53:17.456,15.290769999999998
2021-03-18 19:18:00.543,15.291625
2021-03-18 19:42:40.846,15.289635
2021-03-18 20:07:17.756,15.286285000000001
2021-03-18 20:31:57.786,15.29166
2021-03-18 20:56:38.606,15.29196
2021-03-18 21:21:22.846,15.293895
2021-03-18 21:45:59.315,15.293464999999998
2021-03-18 22:10:37.817,15.295144999999996
2021-03-18 22:35:20.836,15.30096
2021-03-18 22:59:58.606,15.301060000000001
2021-03-18 23:24:38.946,15.301385000000002
2021-03-18 23:49:18.346,15.303174999999998
2021-03-19 00:03:30.178,15.304875
2021-03-19 00:28:09.699,15.304060000000002
2021-03-19 00:52:50.614,15.306905000000002
2021-03-19 01:17:30.044,15.309194999999999
2021-03-19 01:42:10.035,15.311784999999999
2021-03-19 02:06:50.014,15.313294999999997
2021-03-19 02:31:30.937,15.31379
2021-03-19 02:56:12.127,15.315135
2021-03-19 03:20:50.173,15.316265
2021-03-19 03:45:32.441,15.316265000000003
2021-03-19 04:10:10.481,15.316624999999998
2021-03-19 04:34:50.586,15.316945
2021-03-19 04:59:31.339,15.31627
2021-03-19 05:24:13.113,15.31841
2021-03-19 05:48:53.733,15.317094999999998
2021-03-19 06:13:31.134,15.313094999999999
2021-03-19 06:38:11.333,15.316714999999999
2021-03-19 07:02:51.721,15.31539
2021-03-19 07:27:31.788,15.316745000000001
2021-03-19 07:54:12.965,15.316105
2021-03-19 08:18:52.903,15.314355
2021-03-19 08:43:33.060,15.314745000000002
2021-03-19 09:08:12.611,15.313125000000001
2021-03-19 09:32:52.772,15.309745
2021-03-19 09:57:33.716,15.309685000000004
2021-03-19 10:22:13.714,15.309534999999999
2021-03-19 10:46:52.751,15.309605
2021-03-19 11:11:33.325,15.307865000000001
2021-03-19 11:36:16.414,15.30748
2021-03-19 12:00:55.365,15.307195
2021-03-19 12:25:33.914,15.31089
2021-03-19 12:50:13.945,15.307515000000004
2021-03-19 13:04:54.857,15.30857
2021-03-19 13:29:39.035,15.30797
2021-03-19 13:54:15.185,15.307684999999998
2021-03-19 14:18:55.976,15.308815000000005
2021-03-19 14:43:36.485,15.308794999999998
2021-03-19 15:08:15.631,15.30776
2021-03-19 15:32:59.046,15.314205
2021-03-19 15:57:35.358,15.311465
2021-03-19 16:22:16.166,15.316645000000001
2021-03-19 16:49:55.966,15.327345000000001
2021-03-19 17:14:35.987,15.32687
2021-03-19 17:39:16.063,15.32587
2021-03-19 18:03:58.523,15.32268
2021-03-19 18:28:41.214,15.321655000000002
2021-03-19 18:53:16.415,15.321215
2021-03-19 19:17:58.094,15.323705
2021-03-19 19:42:36.593,15.32664
2021-03-19 20:07:18.660,15.33038
2021-03-19 20:32:00.218,15.329654999999999
2021-03-19 20:56:38.984,15.330334999999998
2021-03-19 21:21:16.979,15.332875000000003
2021-03-19 21:45:57.075,15.330255
2021-03-19 22:10:38.449,15.332275000000001
2021-03-19 22:35:17.739,15.332655
2021-03-19 23:00:02.478,
2021-03-19 23:24:33.102,15.332804999999999
2021-03-19 23:49:13.596,15.333414999999999
2021-03-20 00:04:00.559,15.331655
2021-03-20 00:28:40.213,15.333305
2021-03-20 00:53:20.568,15.334769999999999
2021-03-20 01:17:59.881,15.335094999999999
2021-03-20 01:42:46.061,15.33609
2021-03-20 02:07:19.436,15.337594999999995
2021-03-20 02:32:10.163,15.33851
2021-03-20 02:56:41.735,15.3392
2021-03-20 03:21:33.018,15.338055000000002
2021-03-20 03:46:04.322,15.338925000000001
2021-03-20 04:10:39.853,15.340555
2021-03-20 04:35:20.878,15.341485
2021-03-20 05:00:04.085,15.343585
2021-03-20 05:24:41.026,15.344364999999996
2021-03-20 05:49:21.971,15.344945
2021-03-20 06:14:00.528,15.345509999999999
2021-03-20 06:38:43.027,15.346445
2021-03-20 07:03:16.538,15.348345
2021-03-20 07:27:57.990,15.347154999999995
2021-03-20 07:54:39.304,15.34708
2021-03-20 08:19:16.161,15.343404999999999
2021-03-20 08:43:57.768,15.342009999999998
2021-03-20 09:08:36.632,15.34182
2021-03-20 09:33:16.332,15.338935000000001
2021-03-20 09:57:56.925,15.33711
2021-03-20 10:22:36.993,15.337185000000002
2021-03-20 10:47:11.365,15.332915000000005
2021-03-20 11:11:53.159,15.332085000000001
2021-03-20 11:36:31.498,15.33167
2021-03-20 12:01:13.419,15.329234999999999
2021-03-20 12:25:52.640,15.330070000000001
2021-03-20 12:53:11.341,15.328775000000002
2021-03-20 13:06:26.095,15.328090000000005
2021-03-20 13:31:07.853,15.327655
2021-03-20 13:55:46.164,15.33717
2021-03-20 14:20:26.778,15.340595000000002
2021-03-20 14:45:06.331,15.32899
2021-03-20 15:09:46.528,15.331584999999999
2021-03-20 15:34:27.347,15.335215
2021-03-20 15:59:09.027,15.332005
2021-03-20 16:23:44.975,
2021-03-20 16:51:22.235,15.333149999999998
2021-03-20 17:16:02.042,15.332645000000001
2021-03-20 17:40:42.475,15.33067
2021-03-20 18:05:26.423,15.33058
2021-03-20 18:30:03.803,15.331465
2021-03-20 18:54:43.723,15.334415000000002
2021-03-20 19:19:18.113,15.336915
2021-03-20 19:43:59.803,15.339565
2021-03-20 20:08:37.432,15.341254999999999
2021-03-20 20:33:17.998,15.34408
2021-03-20 20:58:01.236,15.345944999999999
2021-03-20 21:22:39.527,15.349264999999999
2021-03-20 21:47:17.817,15.349089999999999
2021-03-20 22:11:59.126,15.347595
2021-03-20 22:36:38.466,15.347405
2021-03-20 23:01:18.101,15.347864999999999
2021-03-20 23:25:59.235,15.348949999999999
2021-03-20 23:50:38.275,15.351545000000002
2021-03-21 00:03:32.397,15.349895
2021-03-21 00:28:10.947,15.351795
2021-03-21 00:52:50.890,15.352475
2021-03-21 01:17:33.883,15.354975
2021-03-21 01:42:11.349,15.355100000000002
2021-03-21 02:06:52.630,15.355469999999999
2021-03-21 02:31:33.111,15.35727
2021-03-21 02:56:11.321,15.360425000000001
2021-03-21 03:20:45.761,15.360515000000001
2021-03-21 03:45:25.602,15.361300000000002
2021-03-21 04:10:07.097,15.361735
2021-03-21 04:34:45.753,15.361565
2021-03-21 04:59:27.826,15.362055
2021-03-21 05:24:02.086,15.36238
2021-03-21 05:48:40.847,15.364475
2021-03-21 06:13:20.878,15.365335
2021-03-21 06:38:01.196,15.365924999999999
2021-03-21 07:02:42.190,15.365775000000001
2021-03-21 07:27:21.240,15.367275000000001
2021-03-21 07:54:02.569,15.367500000000001
2021-03-21 08:18:41.957,15.365269999999999
2021-03-21 08:43:17.609,
2021-03-21 09:07:57.466,15.36772
2021-03-21 09:32:39.277,15.368305000000001
2021-03-21 09:57:18.031,15.364485
2021-03-21 10:21:57.778,15.363214999999999
2021-03-21 10:46:37.194,15.364595
2021-03-21 11:11:18.203,15.35838
2021-03-21 11:35:57.321,15.360864999999999
2021-03-21 12:00:37.409,15.362715
2021-03-21 12:25:18.636,15.361545000000001
2021-03-21 12:49:58.428,15.367545000000002
2021-03-21 13:05:25.778,15.35608
2021-03-21 13:30:05.454,15.349655
2021-03-21 13:54:44.819,15.354815
2021-03-21 14:19:25.255,15.352295
2021-03-21 14:44:06.490,15.34849
2021-03-21 15:08:47.321,15.355795
2021-03-21 15:33:26.941,15.356255
2021-03-21 15:58:13.044,15.354880000000001
2021-03-21 16:22:46.502,15.353825
2021-03-21 16:50:26.531,15.35467
2021-03-21 17:15:06.170,15.354015
2021-03-21 17:39:46.454,15.353675
2021-03-21 18:04:28.185,15.35565
2021-03-21 18:29:06.367,15.358175
2021-03-21 18:53:48.704,15.360645
2021-03-21 19:18:30.853,15.361265
2021-03-21 19:43:08.133,15.36439
2021-03-21 20:07:48.741,15.366605
2021-03-21 20:32:27.790,15.369445
2021-03-21 20:57:09.369,15.370205
2021-03-21 21:21:47.617,15.37021
2021-03-21 21:46:27.486,15.369955
2021-03-21 22:11:07.267,15.370534999999999
2021-03-21 22:35:47.506,15.372395
2021-03-21 23:00:28.686,15.372085
2021-03-21 23:25:09.746,15.373535
2021-03-21 23:49:48.634,15.375665
2021-03-22 00:03:57.820,15.374965
2021-03-22 00:28:37.041,15.37597
2021-03-22 00:53:18.240,15.377445
2021-03-22 01:17:58.320,15.37867
2021-03-22 01:42:37.373,15.379824999999999
2021-03-22 02:07:22.965,15.379875
2021-03-22 02:31:57.522,15.380845
2021-03-22 02:56:41.142,15.383435
2021-03-22 03:21:18.640,15.383555
2021-03-22 03:45:58.012,15.387205
2021-03-22 04:10:39.224,15.38787
2021-03-22 04:35:20.166,15.390255
2021-03-22 05:00:01.283,15.389545
2021-03-22 05:24:39.388,15.390265000000001
2021-03-22 05:49:19.269,15.39276
2021-03-22 06:13:59.005,15.392375000000001
2021-03-22 06:38:42.302,15.393175000000001
2021-03-22 07:02:45.508,15.391034999999999
2021-03-22 07:27:24.820,15.39229
2021-03-22 07:54:00.097,15.390535
2021-03-22 08:18:40.164,15.388644999999999
2021-03-22 08:43:20.269,15.387255
2021-03-22 09:08:01.108,15.384805000000002
2021-03-22 09:32:41.385,15.379135
2021-03-22 09:57:20.992,15.381115000000001
2021-03-22 10:22:01.400,15.377384999999999
2021-03-22 10:46:43.007,15.379095000000001
2021-03-22 11:11:22.827,15.37646
2021-03-22 11:36:01.453,15.37829
2021-03-22 12:00:43.337,15.375985000000002
2021-03-22 12:25:21.307,15.379495
2021-03-22 12:50:01.133,15.36949
2021-03-22 13:14:41.252,15.37798
2021-03-22 13:39:21.813,15.370595
2021-03-22 14:04:02.392,15.368675
2021-03-22 14:28:42.519,15.37347
2021-03-22 14:53:22.519,15.377979999999999
2021-03-22 15:18:01.735,15.375085
2021-03-22 15:42:43.885,15.373935000000001
2021-03-22 16:07:21.936,15.37575
2021-03-22 16:32:02.200,15.376415000000001
2021-03-22 16:59:42.783,15.38016
2021-03-22 17:24:22.717,15.379425
2021-03-22 17:49:04.062,15.381255
2021-03-22 18:13:43.359,15.381245000000002
2021-03-22 18:38:23.431,15.382055000000001
2021-03-22 19:03:03.083,15.383764999999999
2021-03-22 19:27:43.179,15.386175000000001
2021-03-22 19:52:23.275,15.38774
2021-03-22 20:17:04.413,15.392624999999999
2021-03-22 20:41:43.625,15.395975
2021-03-22 21:06:23.846,15.396560000000001
2021-03-22 21:31:04.163,15.399894999999999
2021-03-22 21:55:44.782,15.399685
2021-03-22 22:20:24.452,15.403125000000001
2021-03-22 22:45:04.273,15.402614999999999
2021-03-22 23:09:45.370,15.40494
2021-03-22 23:34:19.160,
2021-03-23 00:03:30.310,15.406435
2021-03-23 00:28:09.387,15.406895
2021-03-23 00:52:50.542,15.407995000000001
2021-03-23 01:17:31.635,15.408795
2021-03-23 01:42:13.686,15.410350000000001
2021-03-23 02:06:49.859,15.41004
2021-03-23 02:31:30.332,15.41183
2021-03-23 02:56:12.470,15.413924999999999
2021-03-23 03:20:53.432,15.41234
2021-03-23 03:45:30.911,15.416950000000002
2021-03-23 04:10:10.385,15.41654
2021-03-23 04:34:53.007,15.418775
2021-03-23 04:59:30.496,15.418325000000001
2021-03-23 05:24:10.629,15.420525000000001
2021-03-23 05:48:51.016,15.420125
2021-03-23 06:13:32.691,15.420665
2021-03-23 06:38:10.929,15.42114
2021-03-23 07:02:51.499,15.416345
2021-03-23 07:27:32.109,15.420335
2021-03-23 07:54:12.527,15.420164999999999
2021-03-23 08:18:52.132,15.421575
2021-03-23 08:43:32.724,15.420015000000001
2021-03-23 09:08:12.061,15.418059999999999
2021-03-23 09:32:53.520,15.418160000000002
2021-03-23 09:57:32.920,15.417595
2021-03-23 10:22:12.797,15.41677
2021-03-23 10:46:52.931,15.418334999999999
2021-03-23 11:11:32.475,15.417875
2021-03-23 11:36:12.944,15.417850000000001
2021-03-23 12:00:52.991,15.419595
2021-03-23 12:25:32.790,15.415435
2021-03-23 12:50:13.687,15.415059999999999
2021-03-23 13:04:56.066,15.414715
2021-03-23 13:29:36.384,15.416365
2021-03-23 13:54:17.015,15.410785
2021-03-23 14:18:56.865,15.410125
2021-03-23 14:43:31.395,15.409355
2021-03-23 15:08:12.235,15.404705000000002
2021-03-23 15:32:52.424,15.411785
2021-03-23 15:57:31.575,15.408355
2021-03-23 16:22:12.080,15.408029999999998
2021-03-23 16:49:52.240,15.405225000000002
2021-03-23 17:14:32.692,15.403435
2021-03-23 17:39:13.676,15.405885
2021-03-23 18:03:47.167,
2021-03-23 18:28:28.546,15.412185000000001
2021-03-23 18:53:08.127,15.413285
2021-03-23 19:17:47.486,15.417250000000001
2021-03-23 19:42:28.338,15.419715
2021-03-23 20:07:08.598,15.421115
2021-03-23 20:31:48.447,15.420604999999998
2021-03-23 20:56:28.238,15.4253
2021-03-23 21:21:08.486,15.425065
2021-03-23 21:45:49.217,15.430010000000001
2021-03-23 22:10:29.100,15.430625
2021-03-23 22:35:08.279,15.431875
2021-03-23 22:59:48.338,15.435375
2021-03-23 23:24:28.418,15.435005
2021-03-23 23:49:10.377,15.436025
2021-03-24 00:03:33.340,15.437665
2021-03-24 00:28:10.757,15.442990000000002
2021-03-24 00:52:51.743,15.441335
2021-03-24 01:17:31.169,15.442580000000001
2021-03-24 01:42:11.652,15.441915
2021-03-24 02:06:52.430,15.44316
2021-03-24 02:31:32.625,15.445105
2021-03-24 02:56:07.790,15.445765
2021-03-24 03:20:46.229,15.445124999999999
2021-03-24 03:45:26.151,15.446085
2021-03-24 04:10:06.895,15.446594999999999
2021-03-24 04:34:46.596,15.446685
2021-03-24 04:59:27.878,15.447759999999999
2021-03-24 05:24:06.009,15.44776
2021-03-24 05:48:42.240,15.450035
2021-03-24 06:13:22.365,15.451015
2021-03-24 06:38:01.506,15.448845
2021-03-24 07:02:43.389,15.449965
2021-03-24 07:27:21.688,15.450835
2021-03-24 07:54:02.756,15.446495
2021-03-24 08:18:43.446,15.445855
2021-03-24 08:43:25.207,15.44501
2021-03-24 09:08:02.628,15.441745
2021-03-24 09:32:43.815,15.446245
2021-03-24 09:57:23.263,15.444435
2021-03-24 10:22:03.375,15.443545
2021-03-24 10:46:44.832,15.44255
2021-03-24 11:11:23.971,15.442784999999999
2021-03-24 11:36:04.400,15.441194999999999
2021-03-24 12:00:44.312,15.44117
2021-03-24 12:25:23.881,15.444829999999998
2021-03-24 12:50:14.860,15.443209999999999
2021-03-24 13:14:43.631,15.44721
2021-03-24 13:39:23.735,15.442285
2021-03-24 14:04:03.844,15.439580000000001
2021-03-24 14:28:45.198,15.444815
2021-03-24 14:53:27.909,15.451545
2021-03-24 15:18:07.013,15.440145
2021-03-24 15:42:44.553,15.43828
2021-03-24 16:07:25.558,15.446315
2021-03-24 16:32:04.420,15.436185
2021-03-24 16:59:49.644,15.43951
2021-03-24 17:24:26.588,15.439974999999999
2021-03-24 17:49:10.495,15.44092
2021-03-24 18:14:01.394,15.440915
2021-03-24 18:38:26.113,15.444625
2021-03-24 19:03:09.325,15.449535000000001
2021-03-24 19:27:46.264,15.451965
2021-03-24 19:52:26.579,15.453835
2021-03-24 20:17:07.307,15.45623
2021-03-24 20:41:46.232,15.457735000000001
2021-03-24 21:06:26.513,15.457425
2021-03-24 21:31:06.922,15.461295
2021-03-24 21:55:47.573,15.460915000000002
2021-03-24 22:20:27.418,15.461820000000001
2021-03-24 22:45:07.288,15.462264999999999
2021-03-24 23:09:47.014,15.462964999999999
2021-03-24 23:34:26.968,15.464464999999999
2021-03-25 00:03:32.630,15.46669
2021-03-25 00:28:09.678,15.467455000000001
2021-03-25 00:52:52.233,15.470355
2021-03-25 01:17:44.775,15.470600000000001
2021-03-25 01:42:11.518,15.473970000000001
2021-03-25 02:06:56.426,15.475085
2021-03-25 02:31:32.257,15.47379
2021-03-25 02:56:11.551,15.47535
2021-03-25 03:20:51.254,15.473235
2021-03-25 03:45:33.526,15.471729999999999
2021-03-25 04:10:11.876,15.473559999999999
